agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
39,39,1,4,1,4,0.30,5.40,5.10,1,2,10.00,1,0,4.00,
40,40,1,4,1,4,0.31,5.40,5.09,1,2,10.00,1,15,4.00,
41,41,1,4,1,4,0.31,5.40,5.09,1,3,10.00,1,10,4.00,
42,42,1,4,1,4,0.32,5.50,5.18,1,2,10.00,1,5,4.00,
43,43,1,4,1,4,0.33,5.50,5.17,1,2,10.00,1,0,4.00,
44,44,1,4,1,4,0.34,5.50,5.16,1,3,10.00,1,15,4.00,
45,45,1,4,1,4,0.34,5.50,5.16,1,3,10.00,1,0,4.00,
46,46,1,4,1,4,0.35,5.50,5.15,1,2,10.00,1,0,4.00,
47,47,1,4,1,4,0.36,5.50,5.14,1,3,10.00,1,5,4.00,
48,48,1,4,1,4,0.37,5.60,5.23,1,3,10.00,1,15,4.00,
49,49,1,4,1,4,0.37,5.60,5.23,1,2,10.00,1,15,4.00,
50,50,1,4,1,4,0.38,5.60,5.22,1,3,10.00,1,15,4.00,
51,51,1,4,1,4,0.39,5.60,5.21,1,3,10.00,1,15,4.00,
52,52,1,4,1,4,0.40,5.60,5.20,1,2,10.00,1,5,4.00,
53,53,1,4,1,4,0.40,5.60,5.20,1,2,10.00,1,0,4.00,
54,54,1,4,1,4,0.41,5.70,5.29,1,2,10.00,1,5,4.00,
55,55,1,4,1,4,0.42,5.70,5.28,1,3,10.00,1,5,4.00,
56,56,1,4,1,4,0.43,5.70,5.27,1,3,10.00,1,10,4.00,
57,57,1,4,1,4,0.43,5.70,5.27,1,3,10.00,1,15,4.00,
58,58,1,4,1,4,0.44,5.70,5.26,1,2,10.00,1,10,4.00,
59,59,1,4,1,4,0.45,5.70,5.25,1,2,10.00,1,15,4.00,
60,60,1,4,1,4,0.46,5.80,5.34,1,3,10.00,1,10,4.00,
61,61,1,4,1,4,0.46,5.80,5.34,1,3,10.00,1,5,4.00,
62,62,1,4,1,4,0.47,5.80,5.33,1,2,10.00,1,5,4.00,
63,63,1,4,1,4,0.48,5.80,5.32,1,3,10.00,1,5,4.00,
64,64,1,4,1,4,0.49,5.80,5.31,1,3,10.00,1,10,4.00,
65,65,1,4,1,4,0.49,5.80,5.31,1,2,10.00,1,10,4.00,
66,66,1,4,1,4,0.50,5.90,5.40,1,2,10.00,1,10,4.00,
67,67,1,4,1,4,0.51,5.90,5.39,1,3,10.00,1,5,4.00,
68,68,1,4,1,4,0.52,5.90,5.38,1,2,10.00,1,5,4.00,
69,69,1,4,1,4,0.52,5.90,5.38,1,3,10.00,1,0,4.00,
70,70,1,4,1,4,0.53,5.90,5.37,1,3,10.00,1,15,4.00,
71,71,1,4,1,4,0.54,5.90,5.36,1,2,10.00,1,10,4.00,
72,72,1,4,1,4,0.55,6.00,5.45,1,2,10.00,1,0,4.00,
73,73,1,4,1,4,0.55,6.00,5.45,1,3,10.00,1,15,4.00,
74,74,1,4,1,4,0.56,6.00,5.44,1,3,10.00,1,5,4.00,
75,75,1,4,1,4,0.57,6.00,5.43,1,2,10.00,1,15,4.00,
76,76,1,4,1,4,0.58,6.00,5.42,1,2,10.00,1,15,4.00,
77,77,1,4,1,4,0.58,6.00,5.42,1,2,10.00,1,15,4.00,
78,78,1,4,1,4,0.59,6.10,5.51,1,2,10.00,1,5,4.00,
79,79,1,4,1,4,0.60,6.10,5.50,1,3,10.00,1,5,4.00,
80,80,1,4,1,4,0.61,6.10,5.49,1,3,10.00,1,5,4.00,
81,81,1,4,1,4,0.61,6.10,5.49,1,3,10.00,1,0,4.00,
82,82,1,4,1,4,0.62,6.10,5.48,1,3,10.00,1,15,4.00,
83,83,1,4,1,4,0.63,6.10,5.47,1,2,10.00,1,10,4.00,
84,84,1,4,1,4,0.64,6.20,5.56,1,2,10.00,1,0,4.00,
85,85,1,4,1,4,0.64,6.20,5.56,1,2,10.00,1,5,4.00,
86,86,1,4,1,4,0.65,6.20,5.55,1,2,10.00,1,10,4.00,
87,87,1,4,1,4,0.66,6.20,5.54,1,2,10.00,1,0,4.00,
88,88,1,4,1,4,0.67,6.20,5.53,1,2,10.00,1,15,4.00,
89,89,1,4,1,4,0.67,6.20,5.53,1,2,10.00,1,10,4.00,
90,90,1,4,1,4,0.68,6.30,5.62,1,3,10.00,1,15,4.00,
91,91,1,4,1,4,0.69,6.30,5.61,1,2,10.00,1,15,4.00,
92,92,1,4,1,4,0.70,6.30,5.60,1,2,10.00,1,15,4.00,
93,93,1,4,1,4,0.70,6.30,5.60,1,2,10.00,1,15,4.00,
94,94,1,4,1,4,0.71,6.30,5.59,1,2,10.00,1,5,4.00,
95,95,1,4,1,4,0.72,6.30,5.58,1,2,10.00,1,0,4.00,
96,96,1,4,1,4,0.73,6.40,5.67,1,2,10.00,1,5,4.00,
97,97,1,4,1,4,0.73,6.40,5.67,1,2,10.00,1,5,4.00,
98,98,1,4,1,4,0.74,6.40,5.66,1,3,10.00,1,10,4.00,
99,99,1,4,1,4,0.75,6.40,5.65,1,3,10.00,1,5,4.00,
100,100,1,4,1,4,0.76,6.40,5.64,1,3,10.00,1,5,4.00,
101,101,1,4,1,4,0.76,6.40,5.64,1,2,10.00,1,15,4.00,
102,102,1,4,1,4,0.77,6.50,5.73,1,2,10.00,1,10,4.00,
103,103,1,4,1,4,0.78,6.50,5.72,1,3,10.00,1,5,4.00,
104,104,1,4,1,4,0.79,6.50,5.71,1,2,10.00,1,10,4.00,
105,105,1,4,1,4,0.79,6.50,5.71,1,2,10.00,1,5,4.00,
106,106,1,4,1,4,0.80,6.50,5.70,1,3,10.00,1,10,4.00,
107,107,1,4,1,4,0.81,6.50,5.69,1,2,10.00,1,0,4.00,
108,108,1,4,1,4,0.82,6.60,5.78,1,3,10.00,1,5,4.00,
109,109,1,4,1,4,0.82,6.60,5.78,1,3,10.00,1,15,4.00,
110,110,1,4,1,4,0.83,6.60,5.77,1,3,10.00,1,10,4.00,
111,111,1,4,1,4,0.84,6.60,5.76,1,2,10.00,1,5,4.00,
112,112,1,4,1,4,0.85,6.60,5.75,1,3,10.00,1,0,4.00,
113,113,1,4,1,4,0.85,6.60,5.75,1,2,10.00,1,15,4.00,
114,114,1,4,1,4,0.86,6.70,5.84,1,3,10.00,1,5,4.00,
115,115,1,4,1,4,0.87,6.70,5.83,1,2,10.00,1,15,4.00,
116,116,1,4,1,4,0.88,6.70,5.82,1,3,10.00,1,5,4.00,
117,117,1,4,1,4,0.88,6.70,5.82,1,2,10.00,1,10,4.00,
118,118,1,4,1,4,0.89,6.70,5.81,1,2,10.00,1,5,4.00,
119,119,1,4,1,4,0.90,6.70,5.80,1,3,10.00,1,0,4.00,
120,120,1,4,1,4,0.91,6.80,5.89,1,3,10.00,1,0,4.00,
121,121,1,4,1,4,0.91,6.80,5.89,1,2,10.00,1,15,4.00,
122,122,1,4,1,4,0.92,6.80,5.88,1,3,10.00,1,5,4.00,
123,123,1,4,1,4,0.93,6.80,5.87,1,2,10.00,1,10,4.00,
124,124,1,4,1,4,0.94,6.80,5.86,1,3,10.00,1,5,4.00,
125,125,1,4,1,4,0.94,6.80,5.86,1,2,10.00,1,15,4.00,
126,126,1,4,1,4,0.95,6.90,5.95,1,2,10.00,1,0,4.00,
127,127,1,4,1,4,0.96,6.90,5.94,1,3,10.00,1,15,4.00,
128,128,1,4,1,4,0.97,6.90,5.93,1,3,10.00,1,15,4.00,
129,129,1,4,1,4,0.97,6.90,5.93,1,3,10.00,1,10,4.00,
130,130,1,4,1,4,0.98,6.90,5.92,1,2,10.00,1,5,4.00,
131,131,1,4,1,4,0.99,6.90,5.91,1,3,10.00,1,15,4.00,
132,132,1,4,1,4,1.00,7.00,6.00,1,2,10.00,1,5,4.00,
133,133,1,4,1,4,1.00,7.00,6.00,1,3,10.00,1,10,4.00,
134,134,1,4,1,4,1.01,7.00,5.99,1,3,10.00,1,10,4.00,
135,135,1,4,1,4,1.02,7.00,5.98,1,2,10.00,1,15,4.00,
136,136,1,4,1,4,1.03,7.00,5.97,1,3,10.00,1,0,4.00,
137,137,1,4,1,4,1.03,7.00,5.97,1,2,10.00,1,10,4.00,
138,138,1,4,1,4,1.04,7.10,6.06,1,3,10.00,1,10,4.00,
139,139,1,4,1,4,1.05,7.10,6.05,1,2,10.00,1,5,4.00,
140,140,1,4,1,4,1.06,7.10,6.04,1,3,10.00,1,0,4.00,
141,141,1,4,1,4,1.06,7.10,6.04,1,3,10.00,1,10,4.00,
142,142,1,4,1,4,1.07,7.10,6.03,1,2,10.00,1,15,4.00,
143,143,1,4,1,4,1.08,7.10,6.02,1,3,10.00,1,0,4.00,
144,144,1,4,1,4,1.09,7.20,6.11,1,2,10.00,1,10,4.00,
145,145,1,4,1,4,1.09,7.20,6.11,1,3,10.00,1,15,4.00,
146,146,1,4,1,4,1.10,7.20,6.10,1,2,10.00,1,0,4.00,
147,147,1,4,1,4,1.11,7.20,6.09,1,2,10.00,1,10,4.00,
148,148,1,4,1,4,1.12,7.20,6.08,1,3,10.00,1,10,4.00,
149,149,1,4,1,4,1.12,7.20,6.08,1,3,10.00,1,0,4.00,
150,150,1,4,1,4,1.13,7.30,6.17,1,3,10.00,1,0,4.00,
151,151,1,4,1,4,1.14,7.30,6.16,1,3,10.00,1,0,4.00,
152,152,1,4,1,4,1.15,7.30,6.15,1,3,10.00,1,5,4.00,
153,153,1,4,1,4,1.15,7.30,6.15,1,2,10.00,1,5,4.00,
154,154,1,4,1,4,1.16,7.30,6.14,1,2,10.00,1,15,4.00,
155,155,1,4,1,4,1.17,7.30,6.13,1,2,10.00,1,0,4.00,
156,156,1,4,1,4,1.18,7.40,6.22,1,2,10.00,1,0,4.00,
157,157,1,4,1,4,1.18,7.40,6.22,1,2,10.00,1,15,4.00,
158,158,1,4,1,4,1.19,7.40,6.21,1,3,10.00,1,0,4.00,
159,159,1,4,1,4,1.20,7.40,6.20,1,3,10.00,1,0,4.00,
160,160,1,4,1,4,1.21,7.40,6.19,1,2,10.00,1,10,4.00,
161,161,1,4,1,4,1.21,7.40,6.19,1,2,10.00,1,0,4.00,
162,162,1,4,1,4,1.22,7.50,6.28,1,2,10.00,1,10,4.00,
163,163,1,4,1,4,1.23,7.50,6.27,1,3,10.00,1,0,4.00,
164,164,1,4,1,4,1.24,7.50,6.26,1,2,10.00,1,0,4.00,
165,165,1,4,1,4,1.24,7.50,6.26,1,2,10.00,1,15,4.00,
166,166,1,4,1,4,1.25,7.50,6.25,1,3,10.00,1,5,4.00,
167,167,1,4,1,4,1.26,7.50,6.24,1,2,10.00,1,15,4.00,
168,168,1,4,1,4,1.27,7.60,6.33,1,3,10.00,1,15,4.00,
169,169,1,4,1,4,1.27,7.60,6.33,1,3,10.00,1,5,4.00,
170,170,1,4,1,4,1.28,7.60,6.32,1,3,10.00,1,15,4.00,
171,171,1,4,1,4,1.29,7.60,6.31,1,2,10.00,1,10,4.00,
172,172,1,4,1,4,1.30,7.60,6.30,1,3,10.00,1,0,4.00,
173,173,1,4,1,4,1.30,7.60,6.30,1,2,10.00,1,0,4.00,
174,174,1,4,1,4,1.31,7.70,6.39,1,2,10.00,1,0,4.00,
175,175,1,4,1,4,1.32,7.70,6.38,1,2,10.00,1,10,4.00,
176,176,1,4,1,4,1.33,7.70,6.37,1,3,10.00,1,10,4.00,
177,177,1,4,1,4,1.33,7.70,6.37,1,3,10.00,1,0,4.00,
178,178,1,4,1,4,1.34,7.70,6.36,1,2,10.00,1,15,4.00,
179,179,1,4,1,4,1.35,7.70,6.35,1,3,10.00,1,10,4.00,
180,180,1,4,1,4,1.36,7.80,6.44,1,2,10.00,1,5,4.00,
181,181,1,4,1,4,1.36,7.80,6.44,1,2,10.00,1,15,4.00,
182,182,1,4,1,4,1.37,7.80,6.43,1,3,10.00,1,15,4.00,
183,183,1,4,1,4,1.38,7.80,6.42,1,3,10.00,1,10,4.00,
184,184,1,4,1,4,1.39,7.80,6.41,1,3,10.00,1,15,4.00,
185,185,1,4,1,4,1.39,7.80,6.41,1,2,10.00,1,0,4.00,
186,186,1,4,1,4,1.40,7.90,6.50,1,2,10.00,1,0,4.00,
187,187,1,4,1,4,1.41,7.90,6.49,1,2,10.00,1,0,4.00,
188,188,1,4,1,4,1.42,7.90,6.48,1,2,10.00,1,0,4.00,
189,189,1,4,1,4,1.42,7.90,6.48,1,3,10.00,1,5,4.00,
190,190,1,4,1,4,1.43,7.90,6.47,1,2,10.00,1,10,4.00,
191,191,1,4,1,4,1.44,7.90,6.46,1,2,10.00,1,15,4.00,
192,192,1,4,1,4,1.45,8.00,6.55,1,3,10.00,1,10,4.00,
193,193,1,4,1,4,1.45,8.00,6.55,1,3,10.00,1,5,4.00,
194,194,1,4,1,4,1.46,8.00,6.54,1,2,10.00,1,5,4.00,
195,195,1,4,1,4,1.47,8.00,6.53,1,2,10.00,1,5,4.00,
196,196,1,4,1,4,1.48,8.00,6.52,1,2,10.00,1,0,4.00,
197,197,1,4,1,4,1.48,8.00,6.52,1,2,10.00,1,0,4.00,
198,198,1,4,1,4,1.49,8.10,6.61,1,3,10.00,1,15,4.00,
199,199,1,4,1,4,1.50,8.10,6.60,1,2,10.00,1,5,4.00,
200,200,1,4,1,4,1.51,8.10,6.59,1,3,10.00,1,5,4.00,
201,201,1,4,1,4,1.51,8.10,6.59,1,2,10.00,1,10,4.00,
202,202,1,4,1,4,1.52,8.10,6.58,1,3,10.00,1,10,4.00,
203,203,1,4,1,4,1.53,8.10,6.57,1,3,10.00,1,15,4.00,
204,204,1,4,1,4,1.54,8.20,6.66,1,3,10.00,1,15,4.00,
205,205,1,4,1,4,1.54,8.20,6.66,1,3,10.00,1,5,4.00,
206,206,1,4,1,4,1.55,8.20,6.65,1,2,10.00,1,15,4.00,
207,207,1,4,1,4,1.56,8.20,6.64,1,2,10.00,1,5,4.00,
208,208,1,4,1,4,1.57,8.20,6.63,1,2,10.00,1,5,4.00,
209,209,1,4,1,4,1.57,8.20,6.63,1,2,10.00,1,0,4.00,
210,210,1,4,1,4,1.58,8.30,6.72,1,3,10.00,1,0,4.00,
211,211,1,4,1,4,1.59,8.30,6.71,1,3,10.00,1,10,4.00,
212,212,1,4,1,4,1.60,8.30,6.70,1,3,10.00,1,0,4.00,
213,213,1,4,1,4,1.60,8.30,6.70,1,3,10.00,1,5,4.00,
214,214,1,4,1,4,1.61,8.30,6.69,1,2,10.00,1,0,4.00,
215,215,1,4,1,4,1.62,8.30,6.68,1,3,10.00,1,10,4.00,
216,216,1,4,1,4,1.63,8.40,6.77,1,2,10.00,1,5,4.00,
217,217,1,4,1,4,1.63,8.40,6.77,1,2,10.00,1,0,4.00,
218,218,1,4,1,4,1.64,8.40,6.76,1,2,10.00,1,0,4.00,
219,219,1,4,1,4,1.65,8.40,6.75,1,2,10.00,1,15,4.00,
220,220,1,4,1,4,1.66,8.40,6.74,1,2,10.00,1,0,4.00,
221,221,1,4,1,4,1.66,8.40,6.74,1,3,10.00,1,5,4.00,
222,222,1,4,1,4,1.67,8.50,6.83,1,2,10.00,1,15,4.00,
223,223,1,4,1,4,1.68,8.50,6.82,1,3,10.00,1,0,4.00,
224,224,1,4,1,4,1.69,8.50,6.81,1,3,10.00,1,0,4.00,
225,225,1,4,1,4,1.69,8.50,6.81,1,2,10.00,1,10,4.00,
226,226,1,4,1,4,1.70,8.50,6.80,1,3,10.00,1,5,4.00,
227,227,1,4,1,4,1.71,8.50,6.79,1,3,10.00,1,10,4.00,
228,228,1,4,1,4,1.72,8.60,6.88,1,3,10.00,1,15,4.00,
229,229,1,4,1,4,1.72,8.60,6.88,1,2,10.00,1,0,4.00,
230,230,1,4,1,4,1.73,8.60,6.87,1,3,10.00,1,0,4.00,
231,231,1,4,1,4,1.74,8.60,6.86,1,2,10.00,1,0,4.00,
232,232,1,4,1,4,1.75,8.60,6.85,1,2,10.00,1,5,4.00,
233,233,1,4,1,4,1.75,8.60,6.85,1,3,10.00,1,10,4.00,
234,234,1,4,1,4,1.76,8.70,6.94,1,2,10.00,1,15,4.00,
235,235,1,4,1,4,1.77,8.70,6.93,1,3,10.00,1,10,4.00,
236,236,1,4,1,4,1.78,8.70,6.92,1,3,10.00,1,5,4.00,
237,237,1,4,1,4,1.78,8.70,6.92,1,3,10.00,1,0,4.00,
238,238,1,4,1,4,1.79,8.70,6.91,1,3,10.00,1,0,4.00,
239,239,1,4,1,4,1.80,8.70,6.90,1,2,10.00,1,5,4.00,
240,240,1,4,1,4,1.81,8.80,6.99,1,2,10.00,1,5,4.00,
241,241,1,4,1,4,1.81,8.80,6.99,1,2,10.00,1,5,4.00,
242,242,1,4,1,4,1.82,8.80,6.98,1,2,10.00,1,10,4.00,
243,243,1,4,1,4,1.83,8.80,6.97,1,2,10.00,1,15,4.00,
244,244,1,4,1,4,1.84,8.80,6.96,1,3,10.00,1,10,4.00,
245,245,1,4,1,4,1.84,8.80,6.96,1,2,10.00,1,0,4.00,
246,246,1,4,1,4,1.85,8.90,7.05,1,3,10.00,1,0,4.00,
247,247,1,4,1,4,1.86,8.90,7.04,1,3,10.00,1,15,4.00,
248,248,1,4,1,4,1.87,8.90,7.03,1,3,10.00,1,0,4.00,
249,249,1,4,1,4,1.87,8.90,7.03,1,2,10.00,1,10,4.00,
250,250,1,4,1,4,1.88,8.90,7.02,1,2,10.00,1,5,4.00,
251,251,1,4,1,4,1.89,8.90,7.01,1,2,10.00,1,15,4.00,
252,252,1,4,1,4,1.90,9.00,7.10,1,2,10.00,1,10,4.00,
253,253,1,4,1,4,1.90,9.00,7.10,1,3,10.00,1,10,4.00,
254,254,1,4,1,4,1.91,9.00,7.09,1,3,10.00,1,15,4.00,
255,255,1,4,1,4,1.92,9.00,7.08,1,2,10.00,1,15,4.00,
256,256,1,4,1,4,1.93,9.00,7.07,1,3,10.00,1,15,4.00,
257,257,1,4,1,4,1.93,9.00,7.07,1,2,10.00,1,15,4.00,
258,258,1,4,1,4,1.94,9.10,7.16,1,3,10.00,1,10,4.00,
259,259,1,4,1,4,1.95,9.10,7.15,1,2,10.00,1,0,4.00,
260,260,1,4,1,4,1.96,9.10,7.14,1,3,10.00,1,5,4.00,
261,261,1,4,1,4,1.96,9.10,7.14,1,3,10.00,1,10,4.00,
262,262,1,4,1,4,1.97,9.10,7.13,1,3,10.00,1,15,4.00,
263,263,1,4,1,4,1.98,9.10,7.12,1,3,10.00,1,5,4.00,
264,264,1,4,1,4,1.99,9.20,7.21,1,3,10.00,1,0,4.00,
265,265,1,4,1,4,1.99,9.20,7.21,1,3,10.00,1,10,4.00,
266,266,1,4,1,4,2.00,9.20,7.20,1,2,10.00,1,5,4.00,
267,267,1,4,1,4,2.01,9.20,7.19,1,3,10.00,1,15,4.00,
268,268,1,4,1,4,2.02,9.20,7.18,1,2,10.00,1,5,4.00,
269,269,1,4,1,4,2.02,9.20,7.18,1,3,10.00,1,5,4.00,
270,270,1,4,1,4,2.03,9.30,7.27,1,2,10.00,1,10,4.00,
271,271,1,4,1,4,2.04,9.30,7.26,1,2,10.00,1,15,4.00,
272,272,1,4,1,4,2.05,9.30,7.25,1,2,10.00,1,15,4.00,
273,273,1,4,1,4,2.05,9.30,7.25,1,2,10.00,1,5,4.00,
274,274,1,4,1,4,2.06,9.30,7.24,1,2,10.00,1,15,4.00,
275,275,1,4,1,4,2.07,9.30,7.23,1,2,10.00,1,5,4.00,
276,276,1,4,1,4,2.08,9.40,7.32,1,2,10.00,1,5,4.00,
277,277,1,4,1,4,2.08,9.40,7.32,1,3,10.00,1,5,4.00,
278,278,1,4,1,4,2.09,9.40,7.31,1,3,10.00,1,10,4.00,
279,279,1,4,1,4,2.10,9.40,7.30,1,2,10.00,1,0,4.00,
280,280,1,4,1,4,2.11,9.40,7.29,1,2,10.00,1,5,4.00,
281,281,1,4,1,4,2.11,9.40,7.29,1,3,10.00,1,0,4.00,
282,282,1,4,1,4,2.12,9.50,7.38,1,2,10.00,1,5,4.00,
283,283,1,4,1,4,2.13,9.50,7.37,1,2,10.00,1,10,4.00,
284,284,1,4,1,4,2.14,9.50,7.36,1,3,10.00,1,0,4.00,
285,285,1,4,1,4,2.14,9.50,7.36,1,2,10.00,1,15,4.00,
286,286,1,4,1,4,2.15,9.50,7.35,1,2,10.00,1,15,4.00,
287,287,1,4,1,4,2.16,9.50,7.34,1,3,10.00,1,15,4.00,
288,288,1,4,1,4,2.17,9.60,7.43,1,2,10.00,1,0,4.00,
289,289,1,4,1,4,2.17,9.60,7.43,1,2,10.00,1,10,4.00,
290,290,1,4,1,4,2.18,9.60,7.42,1,2,10.00,1,0,4.00,
291,291,1,4,1,4,2.19,9.60,7.41,1,3,10.00,1,10,4.00,
292,292,1,4,1,4,2.20,9.60,7.40,1,2,10.00,1,0,4.00,
293,293,1,4,1,4,2.20,9.60,7.40,1,3,10.00,1,0,4.00,
294,294,1,4,1,4,2.21,9.70,7.49,1,2,10.00,1,15,4.00,
295,295,1,4,1,4,2.22,9.70,7.48,1,2,10.00,1,0,4.00,
296,296,1,4,1,4,2.23,9.70,7.47,1,3,10.00,1,10,4.00,
297,297,1,4,1,4,2.23,9.70,7.47,1,3,10.00,1,0,4.00,
298,298,1,4,1,4,2.24,9.70,7.46,1,2,10.00,1,15,4.00,
299,299,1,4,1,4,2.25,9.70,7.45,1,3,10.00,1,5,4.00,
300,300,1,4,1,4,2.26,9.80,7.54,1,2,10.00,1,0,4.00,
301,301,1,4,1,4,2.26,9.80,7.54,1,3,10.00,1,15,4.00,
302,302,1,4,1,4,2.27,9.80,7.53,1,3,10.00,1,0,4.00,
303,303,1,4,1,4,2.28,9.80,7.52,1,3,10.00,1,10,4.00,
304,304,1,4,1,4,2.29,9.80,7.51,1,3,10.00,1,5,4.00,
305,305,1,4,1,4,2.29,9.80,7.51,1,3,10.00,1,0,4.00,
306,306,1,4,1,4,2.30,9.90,7.60,1,3,10.00,1,15,4.00,
307,307,1,4,1,4,2.31,9.90,7.59,1,2,10.00,1,10,4.00,
308,308,1,4,1,4,2.32,9.90,7.58,1,2,10.00,1,10,4.00,
309,309,1,4,1,4,2.32,9.90,7.58,1,2,10.00,1,15,4.00,
310,310,1,4,1,4,2.33,9.90,7.57,1,3,10.00,1,10,4.00,
311,311,1,4,1,4,2.34,9.90,7.56,1,3,10.00,1,10,4.00,
312,312,1,4,1,4,2.35,10.00,7.65,1,3,10.00,1,5,4.00,
313,313,1,4,1,4,2.35,10.00,7.65,1,2,10.00,1,5,4.00,
314,314,1,4,1,4,2.36,10.00,7.64,1,2,10.00,1,5,4.00,
315,315,1,4,1,4,2.37,10.00,7.63,1,2,10.00,1,5,4.00,
316,316,1,4,1,4,2.38,10.00,7.62,1,3,10.00,1,15,4.00,
317,317,1,4,1,4,2.38,10.00,7.62,1,2,10.00,1,15,4.00,
318,318,1,4,1,4,2.39,10.10,7.71,1,3,10.00,1,5,4.00,
319,319,1,4,1,4,2.40,10.10,7.70,1,2,10.00,1,15,4.00,
320,320,1,4,1,4,2.41,10.10,7.69,1,2,10.00,1,0,4.00,
321,321,1,4,1,4,2.41,10.10,7.69,1,3,10.00,1,0,4.00,
322,322,1,4,1,4,2.42,10.10,7.68,1,3,10.00,1,0,4.00,
323,323,1,4,1,4,2.43,10.10,7.67,1,3,10.00,1,5,4.00,
324,324,1,4,1,4,2.44,10.20,7.76,1,2,10.00,1,5,4.00,
325,325,1,4,1,4,2.44,10.20,7.76,1,3,10.00,1,10,4.00,
326,326,1,4,1,4,2.45,10.20,7.75,1,2,10.00,1,0,4.00,
327,327,1,4,1,4,2.46,10.20,7.74,1,3,10.00,1,10,4.00,
328,328,1,4,1,4,2.47,10.20,7.73,1,2,10.00,1,15,4.00,
329,329,1,4,1,4,2.47,10.20,7.73,1,3,10.00,1,15,4.00,
330,330,1,4,1,4,2.48,10.30,7.82,1,3,10.00,1,5,4.00,
331,331,1,4,1,4,2.49,10.30,7.81,1,3,10.00,1,5,4.00,
332,332,1,4,1,4,2.50,10.30,7.80,1,2,10.00,1,15,4.00,
333,333,1,4,1,4,2.50,10.30,7.80,1,2,10.00,1,5,4.00,
334,334,1,4,1,4,2.51,10.30,7.79,1,3,10.00,1,10,4.00,
335,335,1,4,1,4,2.52,10.30,7.78,1,2,10.00,1,0,4.00,
