node_id,up_node_id,dest_node_id,name,turn_type,turn_direction,prohibited_flag,
10033,10043,10034, ,Left,WBL,0,
10033,10043,10725, ,Right,WBR,0,
10033,10043,10419, ,Right,WBR,0,
10033,10043,10754, ,Through,WBT,0,
10033,10725,10034, ,Through,SBT,0,
10033,10725,10043, ,Left,SBL,0,
10033,10725,10419, ,Left,SBL,0,
10033,10725,10754, ,Right,SBR,0,
10033,10419,10034, ,Left,WBL,0,
10033,10419,10043, ,Left,WBL,0,
10033,10419,10725, ,Right,WBR,0,
10033,10419,10754, ,Through,WBT,0,
10033,10754,10034, ,Right,EBR,0,
10033,10754,10043, ,Through,EBT,0,
10033,10754,10725, ,Left,EBL,0,
10033,10754,10419, ,Through,EBT,0,
10034,10033,10037, ,Through,SBT,0,
10034,10037,10033, ,Through,NBT,0,
10037,10038,10085, ,Through,EBT,0,
10037,10038,10034, ,Left,EBL,0,
10037,10038,10712, ,Right,EBR,0,
10037,10085,10038, ,Through,WBT,0,
10037,10085,10034, ,Right,WBR,0,
10037,10085,10712, ,Left,WBL,0,
10037,10034,10038, ,Right,SBR,0,
10037,10034,10085, ,Left,SBL,0,
10037,10034,10712, ,Through,SBT,0,
10037,10712,10038, ,Left,NBL,0,
10037,10712,10085, ,Right,NBR,0,
10037,10712,10034, ,Through,NBT,0,
10043,10033,10097, ,Left,EBL,0,
10043,10033,10155, ,Right,EBR,0,
10043,10033,10419, ,Other,N/A,0,
10043,10033,10420, ,Right,EBR,0,
10043,10033,10491, ,Through,EBT,0,
10043,10097,10033, ,Right,SBR,0,
10043,10097,10155, ,Through,SBT,0,
10043,10097,10419, ,Right,SBR,0,
10043,10097,10420, ,Right,SBR,0,
10043,10097,10491, ,Left,SBL,0,
10043,10155,10033, ,Left,NBL,0,
10043,10155,10097, ,Through,NBT,0,
10043,10155,10419, ,Left,NBL,0,
10043,10155,10420, ,Left,NBL,0,
10043,10155,10491, ,Right,NBR,0,
10043,10419,10033, ,Right,EBR,0,
10043,10419,10097, ,Left,EBL,0,
10043,10419,10155, ,Right,EBR,0,
10043,10419,10420, ,Right,EBR,0,
10043,10419,10491, ,Through,EBT,0,
10043,10420,10033, ,Left,EBL,0,
10043,10420,10097, ,Left,EBL,0,
10043,10420,10155, ,Right,EBR,0,
10043,10420,10419, ,Left,EBL,0,
10043,10420,10491, ,Through,EBT,0,
10043,10491,10033, ,Through,WBT,0,
10043,10491,10097, ,Right,WBR,0,
10043,10491,10155, ,Left,WBL,0,
10043,10491,10419, ,Through,WBT,0,
10043,10491,10420, ,Through,WBT,0,
10044,10045,10588, ,Right,EBR,0,
10044,10588,10045, ,Left,NBL,0,
10045,10044,10484, ,Through,WBT,0,
10045,10044,10686, ,Right,WBR,0,
10045,10044,10730, ,Left,WBL,0,
10045,10484,10044, ,Through,EBT,0,
10045,10484,10686, ,Left,EBL,0,
10045,10484,10730, ,Right,EBR,0,
10045,10686,10044, ,Left,SBL,0,
10045,10686,10484, ,Right,SBR,0,
10045,10686,10730, ,Through,SBT,0,
10045,10730,10044, ,Right,NBR,0,
10045,10730,10484, ,Left,NBL,0,
10045,10730,10686, ,Through,NBT,0,
10047,10046,10072, ,Right,WBR,0,
10047,10072,10046, ,Left,SBL,0,
10048,10049,10724, ,Left,WBL,0,
10048,10049,10732, ,Right,WBR,0,
10048,10724,10049, ,Right,NBR,0,
10048,10724,10732, ,Through,NBT,0,
10048,10732,10049, ,Left,SBL,0,
10048,10732,10724, ,Through,SBT,0,
10049,10048,10316, ,Through,EBT,0,
10049,10048,10334, ,Right,EBR,0,
10049,10048,10681, ,Through,EBT,0,
10049,10316,10048, ,Through,SWT,0,
10049,10316,10334, ,Left,SWL,0,
10049,10316,10681, ,Left,SWL,0,
10049,10334,10048, ,Left,NBL,0,
10049,10334,10316, ,Right,NBR,0,
10049,10334,10681, ,Right,NBR,0,
10049,10681,10048, ,Through,WBT,0,
10049,10681,10316, ,Right,WBR,0,
10049,10681,10334, ,Left,WBL,0,
10054,10055,10172, ,Right,NBR,0,
10054,10055,10175, ,Through,NBT,0,
10054,10172,10055, ,Left,WBL,0,
10054,10172,10175, ,Right,WBR,0,
10054,10175,10055, ,Through,SBT,0,
10054,10175,10172, ,Left,SBL,0,
10055,10054,10168, ,Through,SBT,0,
10055,10168,10054, ,Through,NBT,0,
10057,10056,10176, ,Right,EBR,0,
10057,10176,10056, ,Left,NBL,0,
10059,10058,10765, ,Left,NBL,0,
10059,10058,10762, ,Right,NBR,0,
10059,10058,10412, ,Through,NBT,0,
10059,10765,10058, ,Right,EBR,0,
10059,10765,10762, ,Through,EBT,0,
10059,10765,10412, ,Left,EBL,0,
10059,10762,10058, ,Left,WBL,0,
10059,10762,10765, ,Through,WBT,0,
10059,10762,10412, ,Right,WBR,0,
10059,10412,10058, ,Through,SBT,0,
10059,10412,10765, ,Right,SBR,0,
10059,10412,10762, ,Left,SBL,0,
10073,10074,10748, ,Left,NBL,0,
10073,10074,10750, ,Right,NBR,0,
10073,10748,10074, ,Right,EBR,0,
10073,10748,10750, ,Through,EBT,0,
10073,10750,10074, ,Left,WBL,0,
10073,10750,10748, ,Through,WBT,0,
10077,10078,10127, ,Left,NBL,0,
10077,10078,10264, ,Through,NBT,0,
10077,10127,10078, ,Right,EBR,0,
10077,10127,10264, ,Left,EBL,0,
10077,10264,10078, ,Through,SBT,0,
10077,10264,10127, ,Right,SBR,0,
10078,10077,10506, ,Left,SBL,0,
10078,10077,10028, ,Right,SBR,0,
10078,10077,10705, ,Left,SBL,0,
10078,10506,10077, ,Right,NWR,0,
10078,10506,10028, ,Through,NWT,0,
10078,10506,10705, ,Right,NWR,0,
10078,10028,10077, ,Left,EBL,0,
10078,10028,10506, ,Through,EBT,0,
10078,10028,10705, ,Through,EBT,0,
10078,10705,10077, ,Right,WBR,0,
10078,10705,10506, ,Left,WBL,0,
10078,10705,10028, ,Through,WBT,0,
10080,10079,10505, ,Left,NBL,0,
10080,10505,10079, ,Right,EBR,0,
10083,10084,10790, ,Left,WBL,0,
10083,10084,10789, ,Right,WBR,0,
10083,10790,10084, ,Right,NBR,0,
10083,10790,10789, ,Through,NBT,0,
10083,10789,10084, ,Left,SBL,0,
10083,10789,10790, ,Through,SBT,0,
10085,10037,10096, ,Left,EBL,0,
10085,10037,10586, ,Through,EBT,0,
10085,10096,10037, ,Right,SBR,0,
10085,10096,10586, ,Left,SBL,0,
10085,10586,10037, ,Through,WBT,0,
10085,10586,10096, ,Right,WBR,0,
10088,10089,10554, ,Right,NBR,0,
10088,10554,10089, ,Left,WBL,0,
10089,10088,10608, ,Left,SBL,0,
10089,10088,10697, ,Right,SBR,0,
10089,10608,10088, ,Right,WBR,0,
10089,10608,10697, ,Through,WBT,0,
10089,10697,10088, ,Left,EBL,0,
10089,10697,10608, ,Through,EBT,0,
10090,10091,10872, ,Through,EBT,0,
10090,10872,10091, ,Through,WBT,0,
10092,10093,10153, ,Through,WBT,0,
10092,10153,10093, ,Through,EBT,0,
10093,10092,10773, ,Right,EBR,0,
10093,10092,10667, ,Left,EBL,0,
10093,10773,10092, ,Left,NBL,0,
10093,10773,10667, ,Through,NBT,0,
10093,10667,10092, ,Right,SBR,0,
10093,10667,10773, ,Through,SBT,0,
10097,10043,10004, ,Right,NBR,0,
10097,10043,10681, ,Left,NBL,0,
10097,10004,10043, ,Left,NWL,0,
10097,10004,10681, ,Through,NWT,0,
10097,10681,10043, ,Right,EBR,0,
10097,10681,10004, ,Through,EBT,0,
10105,10104,10108, ,Through,EBT,0,
10105,10108,10104, ,Through,WBT,0,
10107,10106,10156, ,Through,EBT,0,
10107,10156,10106, ,Through,WBT,0,
10112,10111,10500, ,Left,SBL,0,
10112,10500,10111, ,Right,WBR,0,
10113,10114,10144, ,Through,WBT,0,
10113,10144,10114, ,Through,EBT,0,
10115,10116,10587, ,Right,WBR,0,
10115,10116,10592, ,Left,WBL,0,
10115,10587,10116, ,Left,SBL,0,
10115,10587,10592, ,Through,SBT,0,
10115,10592,10116, ,Right,NBR,0,
10115,10592,10587, ,Through,NBT,0,
10121,10122,10725, ,Left,WBL,0,
10121,10122,10726, ,Right,WBR,0,
10121,10122,10871, ,Through,WBT,0,
10121,10725,10122, ,Right,NBR,0,
10121,10725,10726, ,Through,NBT,0,
10121,10725,10871, ,Left,NBL,0,
10121,10726,10122, ,Left,SBL,0,
10121,10726,10725, ,Through,SBT,0,
10121,10726,10871, ,Right,SBR,0,
10121,10871,10122, ,Through,SET,0,
10121,10871,10725, ,Right,SER,0,
10121,10871,10726, ,Left,SEL,0,
10125,10126,10481, ,Right,EBR,0,
10125,10126,10483, ,Left,EBL,0,
10125,10126,10478, ,Through,EBT,0,
10125,10481,10126, ,Left,NBL,0,
10125,10481,10483, ,Through,NBT,0,
10125,10481,10478, ,Right,NBR,0,
10125,10483,10126, ,Right,SBR,0,
10125,10483,10481, ,Through,SBT,0,
10125,10483,10478, ,Left,SBL,0,
10125,10478,10126, ,Through,WBT,0,
10125,10478,10481, ,Left,WBL,0,
10125,10478,10483, ,Right,WBR,0,
10127,10128,10077, ,Through,EBT,0,
10127,10077,10128, ,Through,WBT,0,
10133,10134,10027, ,Through,NBT,0,
10133,10027,10134, ,Through,SBT,0,
10134,10133,10382, ,Left,SBL,0,
10134,10133,10147, ,Through,SBT,0,
10134,10382,10133, ,Right,SBR,0,
10134,10382,10147, ,Through,SBT,0,
10134,10147,10133, ,Through,NBT,0,
10134,10147,10382, ,Through,NBT,0,
10136,10135,10137, ,Through,SBT,0,
10136,10137,10135, ,Through,NBT,0,
10143,10142,10161, ,Through,NWT,0,
10143,10142,10594, ,Left,NWL,0,
10143,10161,10142, ,Through,SBT,0,
10143,10161,10594, ,Through,SBT,0,
10143,10594,10142, ,Right,NBR,0,
10143,10594,10161, ,Through,NBT,0,
10144,10113,10319, ,Through,WBT,0,
10144,10113,10146, ,Right,WBR,0,
10144,10319,10113, ,Through,EBT,0,
10144,10319,10146, ,Through,EBT,0,
10144,10146,10113, ,Left,WBL,0,
10144,10146,10319, ,Through,WBT,0,
10146,10145,10144, ,Through,WBT,0,
10146,10144,10145, ,Through,EBT,0,
10147,10148,10134, ,Through,NBT,0,
10147,10134,10148, ,Through,SBT,0,
10148,10147,10694, ,Through,SBT,0,
10148,10694,10147, ,Through,NBT,0,
10153,10154,10092, ,Through,EBT,0,
10153,10092,10154, ,Through,WBT,0,
10155,10043,10158, ,Through,SBT,0,
10155,10158,10043, ,Through,NBT,0,
10156,10157,10107, ,Through,WBT,0,
10156,10157,10499, ,Left,WBL,0,
10156,10107,10157, ,Through,EBT,0,
10156,10107,10499, ,Right,EBR,0,
10156,10499,10157, ,Right,NBR,0,
10156,10499,10107, ,Left,NBL,0,
10158,10159,10689, ,Left,NBL,0,
10158,10159,10155, ,Through,NBT,0,
10158,10159,10691, ,Right,NBR,0,
10158,10689,10159, ,Right,EBR,0,
10158,10689,10155, ,Left,EBL,0,
10158,10689,10691, ,Through,EBT,0,
10158,10155,10159, ,Through,SBT,0,
10158,10155,10689, ,Right,SBR,0,
10158,10155,10691, ,Left,SBL,0,
10158,10691,10159, ,Left,WBL,0,
10158,10691,10689, ,Through,WBT,0,
10158,10691,10155, ,Right,WBR,0,
10163,10162,10171, ,Left,NBL,0,
10163,10162,10172, ,Through,NBT,0,
10163,10162,10167, ,Left,NBL,0,
10163,10162,10697, ,Right,NBR,0,
10163,10171,10162, ,Right,SER,0,
10163,10171,10172, ,Left,SEL,0,
10163,10171,10167, ,Right,SER,0,
10163,10171,10697, ,Through,SET,0,
10163,10172,10162, ,Through,SET,0,
10163,10172,10171, ,Other,N/A,0,
10163,10172,10167, ,Right,SER,0,
10163,10172,10697, ,Through,SET,0,
10163,10167,10162, ,Right,EBR,0,
10163,10167,10171, ,Left,EBL,0,
10163,10167,10172, ,Left,EBL,0,
10163,10167,10697, ,Through,EBT,0,
10163,10697,10162, ,Left,WBL,0,
10163,10697,10171, ,Through,WBT,0,
10163,10697,10172, ,Through,WBT,0,
10163,10697,10167, ,Through,WBT,0,
10164,10165,10700, ,Through,EBT,0,
10164,10700,10165, ,Through,WBT,0,
10165,10164,10709, ,Through,WBT,0,
10165,10709,10164, ,Through,EBT,0,
10166,10167,10708, ,Through,WBT,0,
10166,10167,10709, ,Right,WBR,0,
10166,10167,10781, ,Left,WBL,0,
10166,10708,10167, ,Through,EBT,0,
10166,10708,10709, ,Left,EBL,0,
10166,10708,10781, ,Right,EBR,0,
10166,10709,10167, ,Left,SBL,0,
10166,10709,10708, ,Right,SBR,0,
10166,10709,10781, ,Through,SBT,0,
10166,10781,10167, ,Right,NBR,0,
10166,10781,10708, ,Left,NBL,0,
10166,10781,10709, ,Through,NBT,0,
10167,10166,10163, ,Through,EBT,0,
10167,10163,10166, ,Through,WBT,0,
10172,10163,10054, ,Through,NWT,0,
10172,10163,10399, ,Left,NWL,0,
10172,10163,10783, ,Right,NWR,0,
10172,10054,10163, ,Through,EBT,0,
10172,10054,10399, ,Right,EBR,0,
10172,10054,10783, ,Left,EBL,0,
10172,10399,10163, ,Right,NBR,0,
10172,10399,10054, ,Left,NBL,0,
10172,10399,10783, ,Through,NBT,0,
10172,10783,10163, ,Left,SBL,0,
10172,10783,10054, ,Right,SBR,0,
10172,10783,10399, ,Through,SBT,0,
10175,10004,10491, ,Right,SER,0,
10175,10004,10747, ,Through,SET,0,
10175,10004,10054, ,Right,SER,0,
10175,10491,10004, ,Left,EBL,0,
10175,10491,10747, ,Through,EBT,0,
10175,10491,10054, ,Right,EBR,0,
10175,10747,10004, ,Through,WBT,0,
10175,10747,10491, ,Through,WBT,0,
10175,10747,10054, ,Left,WBL,0,
10175,10054,10004, ,Left,NBL,0,
10175,10054,10491, ,Left,NBL,0,
10175,10054,10747, ,Right,NBR,0,
10178,10179,10729, ,Left,EBL,0,
10178,10179,10731, ,Through,EBT,0,
10178,10729,10179, ,Right,SBR,0,
10178,10729,10731, ,Left,SBL,0,
10178,10731,10179, ,Through,WBT,0,
10178,10731,10729, ,Right,WBR,0,
10183,10182,10279, ,Right,SBR,0,
10183,10279,10182, ,Left,EBL,0,
10189,10188,10340, ,Right,EBR,0,
10189,10340,10188, ,Left,NBL,0,
10196,10197,10204, ,Left,NBL,0,
10196,10204,10197, ,Right,EBR,0,
10207,10208,10211, ,Right,SBR,0,
10207,10211,10208, ,Left,EBL,0,
10208,10207,10209, ,Left,NBL,0,
10208,10209,10207, ,Right,EBR,0,
10209,10208,10210, ,Through,WBT,0,
10209,10210,10208, ,Through,NBT,0,
10210,10209,10211, ,Left,WBL,0,
10210,10211,10209, ,Right,NBR,0,
10211,10210,10207, ,Left,SBL,0,
10211,10207,10210, ,Right,WBR,0,
10219,10218,10286, ,Right,EBR,0,
10219,10286,10218, ,Left,WBL,0,
10222,10223,10228, ,Left,NBL,0,
10222,10228,10223, ,Right,EBR,0,
10228,10222,10317, ,Through,WBT,0,
10228,10317,10222, ,Through,NBT,0,
10230,10229,10231, ,Left,EBL,0,
10230,10229,10293, ,Left,EBL,0,
10230,10231,10229, ,Other,N/A,0,
10230,10231,10293, ,Left,EBL,0,
10230,10293,10229, ,Right,EBR,0,
10230,10293,10231, ,Right,EBR,0,
10231,10230,10276, ,Through,WBT,0,
10231,10276,10230, ,Through,EBT,0,
10233,10232,10234, ,Left,NBL,0,
10233,10234,10232, ,Right,NBR,0,
10234,10233,10271, ,Through,SBT,0,
10234,10271,10233, ,Through,NWT,0,
10238,10237,10239, ,Right,SER,0,
10238,10237,10245, ,Through,SET,0,
10238,10239,10237, ,Left,EBL,0,
10238,10239,10245, ,Through,EBT,0,
10238,10245,10237, ,Through,WBT,0,
10238,10245,10239, ,Through,WBT,0,
10245,10244,10246, ,Right,NWR,0,
10245,10244,10238, ,Through,NWT,0,
10245,10246,10244, ,Left,WBL,0,
10245,10246,10238, ,Through,WBT,0,
10245,10238,10244, ,Through,EBT,0,
10245,10238,10246, ,Through,EBT,0,
10262,10263,10476, ,Right,SER,0,
10262,10263,10478, ,Through,SET,0,
10262,10476,10263, ,Left,EBL,0,
10262,10476,10478, ,Right,EBR,0,
10262,10478,10263, ,Through,NBT,0,
10262,10478,10476, ,Left,NBL,0,
10266,10265,10394, ,Through,EBT,0,
10266,10394,10265, ,Through,WBT,0,
10279,10280,10183, ,Right,WBR,0,
10279,10183,10280, ,Left,WBL,0,
10296,10297,10302, ,Left,EBL,0,
10296,10302,10297, ,Right,EBR,0,
10297,10296,10298, ,Through,WBT,0,
10297,10296,10304, ,Left,WBL,0,
10297,10298,10296, ,Through,EBT,0,
10297,10298,10304, ,Through,EBT,0,
10297,10304,10296, ,Right,WBR,0,
10297,10304,10298, ,Through,WBT,0,
10300,10299,10303, ,Left,SBL,0,
10300,10299,10311, ,Left,SBL,0,
10300,10303,10299, ,Right,SBR,0,
10300,10303,10311, ,Left,SBL,0,
10300,10311,10299, ,Right,WBR,0,
10300,10311,10303, ,Right,WBR,0,
10302,10301,10296, ,Through,EBT,0,
10302,10301,10664, ,Through,EBT,0,
10302,10296,10301, ,Through,WBT,0,
10302,10296,10664, ,Left,WBL,0,
10302,10664,10301, ,Through,NWT,0,
10302,10664,10296, ,Right,NWR,0,
10316,10049,10681, ,Right,EBR,0,
10316,10681,10049, ,Left,WBL,0,
10317,10318,10228, ,Right,WBR,0,
10317,10228,10318, ,Left,WBL,0,
10326,10327,10396, ,Through,WBT,0,
10326,10396,10327, ,Through,EBT,0,
10329,10328,10395, ,Through,NET,0,
10329,10395,10328, ,Through,SBT,0,
10341,10342,10833, ,Right,WBR,0,
10341,10833,10342, ,Left,SBL,0,
10350,10349,10830, ,Right,NBR,0,
10350,10830,10349, ,Left,WBL,0,
10381,10382,10689, ,Through,SET,0,
10381,10689,10382, ,Through,WBT,0,
10382,10381,10134, ,Left,WBL,0,
10382,10381,10684, ,Through,WBT,0,
10382,10134,10381, ,Right,NBR,0,
10382,10134,10684, ,Through,NBT,0,
10382,10684,10381, ,Through,SBT,0,
10382,10684,10134, ,Through,SBT,0,
10383,10384,10736, ,Through,NBT,0,
10383,10736,10384, ,Through,SBT,0,
10384,10383,10682, ,Through,SBT,0,
10384,10682,10383, ,Through,NBT,0,
10385,10386,10717, ,Through,SBT,0,
10385,10717,10386, ,Through,NBT,0,
10386,10385,10735, ,Through,NBT,0,
10386,10735,10385, ,Through,SBT,0,
10399,10400,10667, ,Right,EBR,0,
10399,10400,10172, ,Left,EBL,0,
10399,10667,10400, ,Left,NBL,0,
10399,10667,10172, ,Through,NBT,0,
10399,10172,10400, ,Right,SBR,0,
10399,10172,10667, ,Through,SBT,0,
10401,10005,10779, ,Through,NBT,0,
10401,10779,10005, ,Through,SBT,0,
10402,10403,10759, ,Left,SBL,0,
10402,10403,10760, ,Right,SBR,0,
10402,10403,10763, ,Through,SBT,0,
10402,10759,10403, ,Right,WBR,0,
10402,10759,10760, ,Through,WBT,0,
10402,10759,10763, ,Left,WBL,0,
10402,10760,10403, ,Left,EBL,0,
10402,10760,10759, ,Through,EBT,0,
10402,10760,10763, ,Right,EBR,0,
10402,10763,10403, ,Through,NBT,0,
10402,10763,10759, ,Right,NBR,0,
10402,10763,10760, ,Left,NBL,0,
10404,10405,10787, ,Through,NBT,0,
10404,10787,10405, ,Through,SBT,0,
10405,10404,10742, ,Through,SBT,0,
10405,10742,10404, ,Through,NBT,0,
10408,10407,10409, ,Right,WBR,0,
10408,10407,10410, ,Left,WBL,0,
10408,10407,10791, ,Right,WBR,0,
10408,10409,10407, ,Left,SBL,0,
10408,10409,10410, ,Right,SBR,0,
10408,10409,10791, ,Left,SBL,0,
10408,10410,10407, ,Right,NBR,0,
10408,10410,10409, ,Left,NBL,0,
10408,10410,10791, ,Left,NBL,0,
10408,10791,10407, ,Left,SBL,0,
10408,10791,10409, ,Right,SBR,0,
10408,10791,10410, ,Right,SBR,0,
10412,10411,10756, ,Right,SBR,0,
10412,10411,10761, ,Left,SBL,0,
10412,10411,10059, ,Through,SBT,0,
10412,10756,10411, ,Left,EBL,0,
10412,10756,10761, ,Through,EBT,0,
10412,10756,10059, ,Right,EBR,0,
10412,10761,10411, ,Right,WBR,0,
10412,10761,10756, ,Through,WBT,0,
10412,10761,10059, ,Left,WBL,0,
10412,10059,10411, ,Through,NBT,0,
10412,10059,10756, ,Left,NBL,0,
10412,10059,10761, ,Right,NBR,0,
10419,10043,10033, ,Through,WBT,0,
10419,10033,10043, ,Through,EBT,0,
10424,10423,10425, ,Through,WBT,0,
10424,10425,10423, ,Through,SBT,0,
10425,10424,10426, ,Through,NBT,0,
10425,10426,10424, ,Through,EBT,0,
10426,10427,10425, ,Through,EBT,0,
10426,10425,10427, ,Through,WBT,0,
10478,10262,10018, ,Through,SBT,0,
10478,10262,10682, ,Left,SBL,0,
10478,10262,10125, ,Right,SBR,0,
10478,10018,10262, ,Through,NBT,0,
10478,10018,10682, ,Right,NBR,0,
10478,10018,10125, ,Left,NBL,0,
10478,10682,10262, ,Right,WBR,0,
10478,10682,10018, ,Left,WBL,0,
10478,10682,10125, ,Through,WBT,0,
10478,10125,10262, ,Left,EBL,0,
10478,10125,10018, ,Right,EBR,0,
10478,10125,10682, ,Through,EBT,0,
10479,10006,10480, ,Through,NBT,0,
10479,10480,10006, ,Through,SBT,0,
10483,10482,10125, ,Through,SBT,0,
10483,10482,10683, ,Right,SBR,0,
10483,10125,10482, ,Through,NBT,0,
10483,10125,10683, ,Left,NBL,0,
10483,10683,10482, ,Left,EBL,0,
10483,10683,10125, ,Right,EBR,0,
10490,10489,10867, ,Through,NBT,0,
10490,10867,10489, ,Through,SBT,0,
10491,10043,10175, ,Through,EBT,0,
10491,10175,10043, ,Through,WBT,0,
10493,10492,10498, ,Right,WBR,0,
10493,10498,10492, ,Left,SBL,0,
10495,10494,10589, ,Through,SBT,0,
10495,10589,10494, ,Through,NBT,0,
10500,10112,10837, ,Through,SET,0,
10500,10837,10112, ,Through,WBT,0,
10501,10502,10510, ,Through,EBT,0,
10501,10510,10502, ,Through,WBT,0,
10502,10501,10511, ,Left,WBL,0,
10502,10511,10501, ,Right,NBR,0,
10506,10507,10078, ,Through,WBT,0,
10506,10078,10507, ,Through,SET,0,
10512,10513,10514, ,Right,NBR,0,
10512,10513,10515, ,Through,NBT,0,
10512,10513,10526, ,Through,NBT,0,
10512,10514,10513, ,Left,NBL,0,
10512,10514,10515, ,Right,NBR,0,
10512,10514,10526, ,Through,NBT,0,
10512,10515,10513, ,Through,WBT,0,
10512,10515,10514, ,Left,WBL,0,
10512,10515,10526, ,Right,WBR,0,
10512,10526,10513, ,Through,WBT,0,
10512,10526,10514, ,Through,WBT,0,
10512,10526,10515, ,Left,WBL,0,
10539,10538,10553, ,Right,NBR,0,
10539,10553,10538, ,Left,WBL,0,
10547,10546,10550, ,Right,NBR,0,
10547,10546,10553, ,Through,NBT,0,
10547,10550,10546, ,Left,NBL,0,
10547,10550,10553, ,Through,NBT,0,
10547,10553,10546, ,Through,SET,0,
10547,10553,10550, ,Through,SET,0,
10549,10548,10560, ,Left,WBL,0,
10549,10560,10548, ,Right,NBR,0,
10553,10547,10539, ,Left,NBL,0,
10553,10539,10547, ,Right,EBR,0,
10555,10556,10557, ,Left,EBL,0,
10555,10557,10556, ,Right,SBR,0,
10558,10559,10565, ,Left,SBL,0,
10558,10565,10559, ,Right,WBR,0,
10565,10566,10580, ,Right,WBR,0,
10565,10566,10558, ,Through,WBT,0,
10565,10580,10566, ,Left,SBL,0,
10565,10580,10558, ,Right,SBR,0,
10565,10558,10566, ,Through,EBT,0,
10565,10558,10580, ,Left,EBL,0,
10572,10571,10574, ,Right,EBR,0,
10572,10571,10576, ,Left,EBL,0,
10572,10574,10571, ,Left,NBL,0,
10572,10574,10576, ,Through,NBT,0,
10572,10576,10571, ,Right,SBR,0,
10572,10576,10574, ,Through,SBT,0,
10574,10573,10575, ,Through,WBT,0,
10574,10573,10572, ,Right,WBR,0,
10574,10575,10573, ,Through,EBT,0,
10574,10575,10572, ,Left,EBL,0,
10574,10572,10573, ,Left,SBL,0,
10574,10572,10575, ,Right,SBR,0,
10576,10572,10579, ,Left,NBL,0,
10576,10579,10572, ,Right,EBR,0,
10579,10580,10576, ,Right,NBR,0,
10579,10576,10580, ,Left,WBL,0,
10580,10579,10581, ,Right,SBR,0,
10580,10579,10565, ,Through,SBT,0,
10580,10581,10579, ,Left,EBL,0,
10580,10581,10565, ,Right,EBR,0,
10580,10565,10579, ,Through,NBT,0,
10580,10565,10581, ,Left,NBL,0,
10592,10593,10115, ,Right,WBR,0,
10592,10115,10593, ,Left,SBL,0,
10606,10605,10875, ,Through,EBT,0,
10606,10875,10605, ,Through,WBT,0,
10607,10608,10771, ,Left,NBL,0,
10607,10771,10608, ,Right,EBR,0,
