name,node_id,zone_id,control_type,control_type_name,cycle_length_in_second,x,y,geometry
,10105,0,0,unknown_control,0,-111.917732,33.418393,"<Point><coordinates>-111.917732,33.418393</coordinates></Point>"
,10106,0,0,unknown_control,0,-111.937312,33.416325,"<Point><coordinates>-111.937312,33.416325</coordinates></Point>"
,10107,0,0,unknown_control,0,-111.936627,33.416205,"<Point><coordinates>-111.936627,33.416205</coordinates></Point>"
,10108,0,0,unknown_control,0,-111.911797,33.418377,"<Point><coordinates>-111.911797,33.418377</coordinates></Point>"
,10109,0,0,unknown_control,0,-111.928920,33.420270,"<Point><coordinates>-111.928920,33.420270</coordinates></Point>"
,10110,0,0,unknown_control,0,-111.927757,33.420269,"<Point><coordinates>-111.927757,33.420269</coordinates></Point>"
,10111,0,0,unknown_control,0,-111.933829,33.418328,"<Point><coordinates>-111.933829,33.418328</coordinates></Point>"
,10112,0,0,unknown_control,0,-111.933811,33.417445,"<Point><coordinates>-111.933811,33.417445</coordinates></Point>"
,10113,0,0,unknown_control,0,-111.939964,33.414709,"<Point><coordinates>-111.939964,33.414709</coordinates></Point>"
,10114,0,0,unknown_control,0,-111.937349,33.414661,"<Point><coordinates>-111.937349,33.414661</coordinates></Point>"
,10115,0,0,unknown_control,0,-111.916515,33.416159,"<Point><coordinates>-111.916515,33.416159</coordinates></Point>"
,10116,0,0,unknown_control,0,-111.913891,33.416925,"<Point><coordinates>-111.913891,33.416925</coordinates></Point>"
,10117,0,0,unknown_control,0,-111.944250,33.420638,"<Point><coordinates>-111.944250,33.420638</coordinates></Point>"
,10118,0,0,unknown_control,0,-111.947974,33.420646,"<Point><coordinates>-111.947974,33.420646</coordinates></Point>"
,10119,0,0,unknown_control,0,-111.938120,33.420522,"<Point><coordinates>-111.938120,33.420522</coordinates></Point>"
,10120,0,0,unknown_control,0,-111.944250,33.420348,"<Point><coordinates>-111.944250,33.420348</coordinates></Point>"
,10121,0,0,unknown_control,0,-111.940069,33.423196,"<Point><coordinates>-111.940069,33.423196</coordinates></Point>"
,10122,0,0,unknown_control,0,-111.934990,33.423213,"<Point><coordinates>-111.934990,33.423213</coordinates></Point>"
,10123,0,0,unknown_control,0,-111.917737,33.417655,"<Point><coordinates>-111.917737,33.417655</coordinates></Point>"
,10124,0,0,unknown_control,0,-111.913889,33.417645,"<Point><coordinates>-111.913889,33.417645</coordinates></Point>"
,10125,0,0,unknown_control,0,-111.944282,33.425483,"<Point><coordinates>-111.944282,33.425483</coordinates></Point>"
,10126,0,0,unknown_control,0,-111.960977,33.425619,"<Point><coordinates>-111.960977,33.425619</coordinates></Point>"
,10127,0,0,unknown_control,0,-111.940017,33.417627,"<Point><coordinates>-111.940017,33.417627</coordinates></Point>"
,10128,0,0,unknown_control,0,-111.942453,33.417618,"<Point><coordinates>-111.942453,33.417618</coordinates></Point>"
,10129,0,0,unknown_control,0,-111.944244,33.417783,"<Point><coordinates>-111.944244,33.417783</coordinates></Point>"
,10130,0,0,unknown_control,0,-111.948577,33.417801,"<Point><coordinates>-111.948577,33.417801</coordinates></Point>"
,10131,0,0,unknown_control,0,-111.934982,33.424320,"<Point><coordinates>-111.934982,33.424320</coordinates></Point>"
,10132,0,0,unknown_control,0,-111.933756,33.424307,"<Point><coordinates>-111.933756,33.424307</coordinates></Point>"
,10133,0,0,unknown_control,0,-111.939969,33.415110,"<Point><coordinates>-111.939969,33.415110</coordinates></Point>"
,10134,0,0,unknown_control,0,-111.939909,33.414649,"<Point><coordinates>-111.939909,33.414649</coordinates></Point>"
,10135,0,0,unknown_control,0,-111.932740,33.422319,"<Point><coordinates>-111.932740,33.422319</coordinates></Point>"
,10136,0,0,unknown_control,0,-111.932733,33.421723,"<Point><coordinates>-111.932733,33.421723</coordinates></Point>"
,10137,0,0,unknown_control,0,-111.932706,33.416082,"<Point><coordinates>-111.932706,33.416082</coordinates></Point>"
,10138,0,0,unknown_control,0,-111.929260,33.424805,"<Point><coordinates>-111.929260,33.424805</coordinates></Point>"
,10139,0,0,unknown_control,0,-111.928294,33.424847,"<Point><coordinates>-111.928294,33.424847</coordinates></Point>"
,10140,0,0,unknown_control,0,-111.929285,33.424946,"<Point><coordinates>-111.929285,33.424946</coordinates></Point>"
,10141,0,0,unknown_control,0,-111.932089,33.424187,"<Point><coordinates>-111.932089,33.424187</coordinates></Point>"
,10142,0,0,unknown_control,0,-111.940050,33.411046,"<Point><coordinates>-111.940050,33.411046</coordinates></Point>"
,10143,0,0,unknown_control,0,-111.943556,33.415687,"<Point><coordinates>-111.943556,33.415687</coordinates></Point>"
,10144,0,0,unknown_control,0,-111.940825,33.414746,"<Point><coordinates>-111.940825,33.414746</coordinates></Point>"
,10145,0,0,unknown_control,0,-111.938170,33.414986,"<Point><coordinates>-111.938170,33.414986</coordinates></Point>"
,10146,0,0,unknown_control,0,-111.939965,33.414784,"<Point><coordinates>-111.939965,33.414784</coordinates></Point>"
,10147,0,0,unknown_control,0,-111.939902,33.414282,"<Point><coordinates>-111.939902,33.414282</coordinates></Point>"
,10148,0,0,unknown_control,0,-111.939887,33.413039,"<Point><coordinates>-111.939887,33.413039</coordinates></Point>"
,10149,0,0,unknown_control,0,-111.930155,33.421163,"<Point><coordinates>-111.930155,33.421163</coordinates></Point>"
,10150,0,0,unknown_control,0,-111.930078,33.418400,"<Point><coordinates>-111.930078,33.418400</coordinates></Point>"
,10151,0,0,unknown_control,0,-111.934156,33.420270,"<Point><coordinates>-111.934156,33.420270</coordinates></Point>"
,10152,0,0,unknown_control,0,-111.934165,33.418374,"<Point><coordinates>-111.934165,33.418374</coordinates></Point>"
,10153,0,0,unknown_control,0,-111.933966,33.418355,"<Point><coordinates>-111.933966,33.418355</coordinates></Point>"
,10154,0,0,unknown_control,0,-111.936660,33.418371,"<Point><coordinates>-111.936660,33.418371</coordinates></Point>"
,10155,0,0,unknown_control,0,-111.935045,33.416099,"<Point><coordinates>-111.935045,33.416099</coordinates></Point>"
,10156,0,0,unknown_control,0,-111.933278,33.416088,"<Point><coordinates>-111.933278,33.416088</coordinates></Point>"
,10157,0,0,unknown_control,0,-111.927196,33.415945,"<Point><coordinates>-111.927196,33.415945</coordinates></Point>"
,10158,0,0,unknown_control,0,-111.934959,33.414727,"<Point><coordinates>-111.934959,33.414727</coordinates></Point>"
,10159,0,0,unknown_control,0,-111.934923,33.410332,"<Point><coordinates>-111.934923,33.410332</coordinates></Point>"
,10160,0,0,unknown_control,0,-111.928800,33.416762,"<Point><coordinates>-111.928800,33.416762</coordinates></Point>"
,10161,0,0,unknown_control,0,-111.943618,33.430812,"<Point><coordinates>-111.943618,33.430812</coordinates></Point>"
,10162,0,0,unknown_control,0,-111.920428,33.412883,"<Point><coordinates>-111.920428,33.412883</coordinates></Point>"
,10163,0,0,unknown_control,0,-111.920449,33.414707,"<Point><coordinates>-111.920449,33.414707</coordinates></Point>"
,10164,0,0,unknown_control,0,-111.920387,33.414887,"<Point><coordinates>-111.920387,33.414887</coordinates></Point>"
,10165,0,0,unknown_control,0,-111.925883,33.414816,"<Point><coordinates>-111.925883,33.414816</coordinates></Point>"
,10166,0,0,unknown_control,0,-111.926293,33.414716,"<Point><coordinates>-111.926293,33.414716</coordinates></Point>"
,10167,0,0,unknown_control,0,-111.921249,33.414709,"<Point><coordinates>-111.921249,33.414709</coordinates></Point>"
,10168,0,0,unknown_control,0,-111.930601,33.411768,"<Point><coordinates>-111.930601,33.411768</coordinates></Point>"
,10169,0,0,unknown_control,0,-111.943493,33.430811,"<Point><coordinates>-111.943493,33.430811</coordinates></Point>"
,10170,0,0,unknown_control,0,-111.891802,33.414765,"<Point><coordinates>-111.891802,33.414765</coordinates></Point>"
,10171,0,0,unknown_control,0,-111.926282,33.420090,"<Point><coordinates>-111.926282,33.420090</coordinates></Point>"
,10172,0,0,unknown_control,0,-111.926287,33.420280,"<Point><coordinates>-111.926287,33.420280</coordinates></Point>"
,10173,0,0,unknown_control,0,-111.929304,33.416710,"<Point><coordinates>-111.929304,33.416710</coordinates></Point>"
,10174,0,0,unknown_control,0,-111.917729,33.416671,"<Point><coordinates>-111.917729,33.416671</coordinates></Point>"
,10175,0,0,unknown_control,0,-111.928941,33.422019,"<Point><coordinates>-111.928941,33.422019</coordinates></Point>"
,10176,0,0,unknown_control,0,-111.930685,33.412048,"<Point><coordinates>-111.930685,33.412048</coordinates></Point>"
,10177,0,0,unknown_control,0,-111.912683,33.429035,"<Point><coordinates>-111.912683,33.429035</coordinates></Point>"
,10178,0,0,unknown_control,0,-111.940074,33.428533,"<Point><coordinates>-111.940074,33.428533</coordinates></Point>"
,10179,0,0,unknown_control,0,-111.941344,33.429448,"<Point><coordinates>-111.941344,33.429448</coordinates></Point>"
,10180,0,0,unknown_control,0,-111.934833,33.425849,"<Point><coordinates>-111.934833,33.425849</coordinates></Point>"
,10181,0,0,unknown_control,0,-111.935855,33.428241,"<Point><coordinates>-111.935855,33.428241</coordinates></Point>"
,10182,0,0,unknown_control,0,-111.925161,33.430103,"<Point><coordinates>-111.925161,33.430103</coordinates></Point>"
,10183,0,0,unknown_control,0,-111.926286,33.428991,"<Point><coordinates>-111.926286,33.428991</coordinates></Point>"
,10184,0,0,unknown_control,0,-111.922896,33.422026,"<Point><coordinates>-111.922896,33.422026</coordinates></Point>"
,10185,0,0,unknown_control,0,-111.922898,33.423812,"<Point><coordinates>-111.922898,33.423812</coordinates></Point>"
,10186,0,0,unknown_control,0,-111.947866,33.412835,"<Point><coordinates>-111.947866,33.412835</coordinates></Point>"
,10187,0,0,unknown_control,0,-111.945168,33.412822,"<Point><coordinates>-111.945168,33.412822</coordinates></Point>"
,10188,0,0,unknown_control,0,-111.947870,33.414269,"<Point><coordinates>-111.947870,33.414269</coordinates></Point>"
,10189,0,0,unknown_control,0,-111.944770,33.414229,"<Point><coordinates>-111.944770,33.414229</coordinates></Point>"
,10190,0,0,unknown_control,0,-111.945005,33.416070,"<Point><coordinates>-111.945005,33.416070</coordinates></Point>"
,10191,0,0,unknown_control,0,-111.945014,33.414637,"<Point><coordinates>-111.945014,33.414637</coordinates></Point>"
,10192,0,0,unknown_control,0,-111.952192,33.417333,"<Point><coordinates>-111.952192,33.417333</coordinates></Point>"
,10193,0,0,unknown_control,0,-111.944814,33.417308,"<Point><coordinates>-111.944814,33.417308</coordinates></Point>"
,10194,0,0,unknown_control,0,-111.941795,33.421207,"<Point><coordinates>-111.941795,33.421207</coordinates></Point>"
,10195,0,0,unknown_control,0,-111.941767,33.419052,"<Point><coordinates>-111.941767,33.419052</coordinates></Point>"
,10196,0,0,unknown_control,0,-111.940647,33.421205,"<Point><coordinates>-111.940647,33.421205</coordinates></Point>"
,10197,0,0,unknown_control,0,-111.940564,33.414722,"<Point><coordinates>-111.940564,33.414722</coordinates></Point>"
,10198,0,0,unknown_control,0,-111.939897,33.414035,"<Point><coordinates>-111.939897,33.414035</coordinates></Point>"
,10199,0,0,unknown_control,0,-111.932781,33.414070,"<Point><coordinates>-111.932781,33.414070</coordinates></Point>"
,10200,0,0,unknown_control,0,-111.934671,33.415934,"<Point><coordinates>-111.934671,33.415934</coordinates></Point>"
,10201,0,0,unknown_control,0,-111.934950,33.415889,"<Point><coordinates>-111.934950,33.415889</coordinates></Point>"
,10202,0,0,unknown_control,0,-111.934950,33.415074,"<Point><coordinates>-111.934950,33.415074</coordinates></Point>"
,10203,0,0,unknown_control,0,-111.934671,33.415124,"<Point><coordinates>-111.934671,33.415124</coordinates></Point>"
,10204,0,0,unknown_control,0,-111.942390,33.421213,"<Point><coordinates>-111.942390,33.421213</coordinates></Point>"
,10205,0,0,unknown_control,0,-111.941821,33.419052,"<Point><coordinates>-111.941821,33.419052</coordinates></Point>"
,10206,0,0,unknown_control,0,-111.941805,33.414736,"<Point><coordinates>-111.941805,33.414736</coordinates></Point>"
,10207,0,0,unknown_control,0,-111.938361,33.416901,"<Point><coordinates>-111.938361,33.416901</coordinates></Point>"
,10208,0,0,unknown_control,0,-111.938361,33.417259,"<Point><coordinates>-111.938361,33.417259</coordinates></Point>"
,10209,0,0,unknown_control,0,-111.939112,33.417264,"<Point><coordinates>-111.939112,33.417264</coordinates></Point>"
,10210,0,0,unknown_control,0,-111.939402,33.417022,"<Point><coordinates>-111.939402,33.417022</coordinates></Point>"
,10211,0,0,unknown_control,0,-111.939173,33.416483,"<Point><coordinates>-111.939173,33.416483</coordinates></Point>"
,10212,0,0,unknown_control,0,-111.938500,33.417260,"<Point><coordinates>-111.938500,33.417260</coordinates></Point>"
,10213,0,0,unknown_control,0,-111.939267,33.416641,"<Point><coordinates>-111.939267,33.416641</coordinates></Point>"
,10214,0,0,unknown_control,0,-111.939617,33.417452,"<Point><coordinates>-111.939617,33.417452</coordinates></Point>"
,10215,0,0,unknown_control,0,-111.936609,33.414919,"<Point><coordinates>-111.936609,33.414919</coordinates></Point>"
,10216,0,0,unknown_control,0,-111.939348,33.416865,"<Point><coordinates>-111.939348,33.416865</coordinates></Point>"
,10217,0,0,unknown_control,0,-111.938833,33.417262,"<Point><coordinates>-111.938833,33.417262</coordinates></Point>"
,10218,0,0,unknown_control,0,-111.939099,33.416454,"<Point><coordinates>-111.939099,33.416454</coordinates></Point>"
,10219,0,0,unknown_control,0,-111.938361,33.417098,"<Point><coordinates>-111.938361,33.417098</coordinates></Point>"
,10220,0,0,unknown_control,0,-111.937578,33.415213,"<Point><coordinates>-111.937578,33.415213</coordinates></Point>"
,10221,0,0,unknown_control,0,-111.936884,33.415804,"<Point><coordinates>-111.936884,33.415804</coordinates></Point>"
,10222,0,0,unknown_control,0,-111.936875,33.415983,"<Point><coordinates>-111.936875,33.415983</coordinates></Point>"
,10223,0,0,unknown_control,0,-111.936902,33.415097,"<Point><coordinates>-111.936902,33.415097</coordinates></Point>"
,10224,0,0,unknown_control,0,-111.936892,33.415486,"<Point><coordinates>-111.936892,33.415486</coordinates></Point>"
,10225,0,0,unknown_control,0,-111.937278,33.415145,"<Point><coordinates>-111.937278,33.415145</coordinates></Point>"
,10226,0,0,unknown_control,0,-111.936975,33.416226,"<Point><coordinates>-111.936975,33.416226</coordinates></Point>"
,10227,0,0,unknown_control,0,-111.937771,33.415370,"<Point><coordinates>-111.937771,33.415370</coordinates></Point>"
,10228,0,0,unknown_control,0,-111.937165,33.416019,"<Point><coordinates>-111.937165,33.416019</coordinates></Point>"
,10229,0,0,unknown_control,0,-111.937747,33.416017,"<Point><coordinates>-111.937747,33.416017</coordinates></Point>"
,10230,0,0,unknown_control,0,-111.937145,33.415876,"<Point><coordinates>-111.937145,33.415876</coordinates></Point>"
,10231,0,0,unknown_control,0,-111.937232,33.415898,"<Point><coordinates>-111.937232,33.415898</coordinates></Point>"
,10232,0,0,unknown_control,0,-111.938317,33.416465,"<Point><coordinates>-111.938317,33.416465</coordinates></Point>"
,10233,0,0,unknown_control,0,-111.938463,33.416977,"<Point><coordinates>-111.938463,33.416977</coordinates></Point>"
,10234,0,0,unknown_control,0,-111.938453,33.416913,"<Point><coordinates>-111.938453,33.416913</coordinates></Point>"
,10235,0,0,unknown_control,0,-111.891812,33.414804,"<Point><coordinates>-111.891812,33.414804</coordinates></Point>"
,10236,0,0,unknown_control,0,-111.943448,33.430810,"<Point><coordinates>-111.943448,33.430810</coordinates></Point>"
,10237,0,0,unknown_control,0,-111.938899,33.427336,"<Point><coordinates>-111.938899,33.427336</coordinates></Point>"
,10238,0,0,unknown_control,0,-111.938518,33.427127,"<Point><coordinates>-111.938518,33.427127</coordinates></Point>"
,10239,0,0,unknown_control,0,-111.938970,33.427301,"<Point><coordinates>-111.938970,33.427301</coordinates></Point>"
