name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
Cent,1314,,,,1314,11146,Zonal connector,1,0.27578,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.944074,40.606319,0.0 -111.938859,40.605891,0.0</coordinates></LineString>","<LineString><coordinates>-111.944074,40.606326,0.0 -111.938858,40.605898,0.0</coordinates></LineString>",,,
Cent,1316,,,,1316,11148,Zonal connector,1,0.26081,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.943564,40.598000,0.0 -111.938792,40.599032,0.0</coordinates></LineString>","<LineString><coordinates>-111.943565,40.598006,0.0 -111.938793,40.599039,0.0</coordinates></LineString>",,,
Cent,1318,,,,1318,11160,Zonal connector,1,0.23835,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.943411,40.590884,0.0 -111.938878,40.590837,0.0</coordinates></LineString>","<LineString><coordinates>-111.943411,40.590891,0.0 -111.938878,40.590844,0.0</coordinates></LineString>",,,
Cent,1319,,,,1319,11124,Zonal connector,1,0.20536,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934404,40.607292,0.0 -111.931814,40.609521,0.0</coordinates></LineString>","<LineString><coordinates>-111.934408,40.607297,0.0 -111.931819,40.609526,0.0</coordinates></LineString>",,,
Cent,1320,,,,1320,5820,Zonal connector,1,0.34452,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934148,40.599987,0.0 -111.929263,40.603315,0.0</coordinates></LineString>","<LineString><coordinates>-111.934152,40.599993,0.0 -111.929267,40.603321,0.0</coordinates></LineString>",,,
Cent,1320,,,,1320,11148,Zonal connector,1,0.25271,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934154,40.599999,0.0 -111.938794,40.599045,0.0</coordinates></LineString>","<LineString><coordinates>-111.934152,40.599993,0.0 -111.938793,40.599039,0.0</coordinates></LineString>",,,
Cent,1322,,,,1322,5589,Zonal connector,1,0.22293,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934356,40.591005,0.0 -111.934070,40.587781,0.0</coordinates></LineString>","<LineString><coordinates>-111.934349,40.591006,0.0 -111.934063,40.587781,0.0</coordinates></LineString>",,,
Cent,1322,,,,1322,11161,Zonal connector,1,0.26698,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934349,40.590999,0.0 -111.929272,40.591040,0.0</coordinates></LineString>","<LineString><coordinates>-111.934349,40.591006,0.0 -111.929272,40.591047,0.0</coordinates></LineString>",,,
Cent,1323,,,,1323,5592,Zonal connector,1,0.26972,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.921425,40.591610,0.0 -111.922181,40.587743,0.0</coordinates></LineString>","<LineString><coordinates>-111.921418,40.591609,0.0 -111.922175,40.587742,0.0</coordinates></LineString>",,,
Cent,1325,,,,1325,10853,Zonal connector,1,0.15826,7,16.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.907451,40.592337,0.0 -111.904442,40.592378,0.0</coordinates></LineString>","<LineString><coordinates>-111.907451,40.592344,0.0 -111.904442,40.592385,0.0</coordinates></LineString>",,,
Cent,1346,,,,1346,11172,Zonal connector,1,0.25177,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.943605,40.584085,0.0 -111.938818,40.584164,0.0</coordinates></LineString>","<LineString><coordinates>-111.943605,40.584092,0.0 -111.938819,40.584171,0.0</coordinates></LineString>",,,
Cent,1348,,,,1348,5210,Zonal connector,1,0.25253,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.943542,40.576978,0.0 -111.938741,40.576954,0.0</coordinates></LineString>","<LineString><coordinates>-111.943542,40.576985,0.0 -111.938741,40.576961,0.0</coordinates></LineString>",,,
Cent,1349,,,,1349,5210,Zonal connector,1,0.23091,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934352,40.576877,0.0 -111.938740,40.576968,0.0</coordinates></LineString>","<LineString><coordinates>-111.934352,40.576870,0.0 -111.938741,40.576961,0.0</coordinates></LineString>",,,
Cent,1349,,,,1349,5219,Zonal connector,1,0.27261,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934352,40.576863,0.0 -111.929172,40.576733,0.0</coordinates></LineString>","<LineString><coordinates>-111.934352,40.576870,0.0 -111.929172,40.576740,0.0</coordinates></LineString>",,,
Cent,1349,,,,1349,11181,Zonal connector,1,0.30911,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934357,40.576865,0.0 -111.931036,40.573168,0.0</coordinates></LineString>","<LineString><coordinates>-111.934352,40.576870,0.0 -111.931031,40.573173,0.0</coordinates></LineString>",,,
Cent,1351,,,,1351,5209,Zonal connector,1,0.25241,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.943535,40.567994,0.0 -111.938738,40.568076,0.0</coordinates></LineString>","<LineString><coordinates>-111.943535,40.568001,0.0 -111.938738,40.568083,0.0</coordinates></LineString>",,,
Cent,1352,,,,1352,5209,Zonal connector,1,0.25159,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.933963,40.567883,0.0 -111.938738,40.568090,0.0</coordinates></LineString>","<LineString><coordinates>-111.933963,40.567876,0.0 -111.938738,40.568083,0.0</coordinates></LineString>",,,
Cent,1352,,,,1352,6256,Zonal connector,1,0.25401,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.933963,40.567869,0.0 -111.929139,40.568037,0.0</coordinates></LineString>","<LineString><coordinates>-111.933963,40.567876,0.0 -111.929139,40.568044,0.0</coordinates></LineString>",,,
Cent,1352,,,,1352,11181,Zonal connector,1,0.39660,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.933957,40.567872,0.0 -111.931025,40.573169,0.0</coordinates></LineString>","<LineString><coordinates>-111.933963,40.567876,0.0 -111.931031,40.573173,0.0</coordinates></LineString>",,,
Cent,1352,,,,1352,11261,Zonal connector,1,0.38626,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.933970,40.567876,0.0 -111.934619,40.562299,0.0</coordinates></LineString>","<LineString><coordinates>-111.933963,40.567876,0.0 -111.934612,40.562298,0.0</coordinates></LineString>",,,
Cent,1353,,,,1353,5589,Zonal connector,1,0.25639,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934259,40.584067,0.0 -111.934056,40.587781,0.0</coordinates></LineString>","<LineString><coordinates>-111.934266,40.584068,0.0 -111.934063,40.587781,0.0</coordinates></LineString>",,,
Cent,1353,,,,1353,11172,Zonal connector,1,0.23952,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934266,40.584074,0.0 -111.938818,40.584178,0.0</coordinates></LineString>","<LineString><coordinates>-111.934266,40.584068,0.0 -111.938819,40.584171,0.0</coordinates></LineString>",,,
Cent,1353,,,,1353,11173,Zonal connector,1,0.26483,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.934266,40.584061,0.0 -111.929245,40.584362,0.0</coordinates></LineString>","<LineString><coordinates>-111.934266,40.584068,0.0 -111.929246,40.584369,0.0</coordinates></LineString>",,,
Cent,1354,,,,1354,5592,Zonal connector,1,0.26274,7,16.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.923421,40.584052,0.0 -111.922168,40.587739,0.0</coordinates></LineString>","<LineString><coordinates>-111.923428,40.584054,0.0 -111.922175,40.587742,0.0</coordinates></LineString>",,,
Cent,1354,,,,1354,11173,Zonal connector,1,0.30673,7,16.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.923427,40.584061,0.0 -111.929245,40.584376,0.0</coordinates></LineString>","<LineString><coordinates>-111.923428,40.584054,0.0 -111.929246,40.584369,0.0</coordinates></LineString>",,,
Cent,1355,,,,1355,5219,Zonal connector,1,0.23286,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.924746,40.576638,0.0 -111.929171,40.576747,0.0</coordinates></LineString>","<LineString><coordinates>-111.924746,40.576632,0.0 -111.929172,40.576740,0.0</coordinates></LineString>",,,
Cent,1355,,,,1355,11183,Zonal connector,1,0.29515,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.924753,40.576629,0.0 -111.923413,40.572474,0.0</coordinates></LineString>","<LineString><coordinates>-111.924746,40.576632,0.0 -111.923406,40.572477,0.0</coordinates></LineString>",,,
Cent,1356,,,,1356,6255,Zonal connector,1,0.25269,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.924116,40.567171,0.0 -111.919628,40.565864,0.0</coordinates></LineString>","<LineString><coordinates>-111.924114,40.567177,0.0 -111.919626,40.565871,0.0</coordinates></LineString>",,,
Cent,1356,,,,1356,6256,Zonal connector,1,0.27101,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.924113,40.567184,0.0 -111.929138,40.568051,0.0</coordinates></LineString>","<LineString><coordinates>-111.924114,40.567177,0.0 -111.929139,40.568044,0.0</coordinates></LineString>",,,
Cent,1356,,,,1356,11183,Zonal connector,1,0.36741,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.924107,40.567177,0.0 -111.923399,40.572476,0.0</coordinates></LineString>","<LineString><coordinates>-111.924114,40.567177,0.0 -111.923406,40.572477,0.0</coordinates></LineString>",,,
Cent,1356,,,,1356,11259,Zonal connector,1,0.38227,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.924120,40.567181,0.0 -111.926743,40.562012,0.0</coordinates></LineString>","<LineString><coordinates>-111.924114,40.567177,0.0 -111.926737,40.562009,0.0</coordinates></LineString>",,,
Cent,1357,,,,1357,5174,Zonal connector,1,0.41709,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.914309,40.565109,0.0 -111.913876,40.559071,0.0</coordinates></LineString>","<LineString><coordinates>-111.914302,40.565109,0.0 -111.913869,40.559071,0.0</coordinates></LineString>",,,
Cent,1357,,,,1357,5588,Zonal connector,1,0.49549,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.914296,40.565112,0.0 -111.917011,40.571990,0.0</coordinates></LineString>","<LineString><coordinates>-111.914302,40.565109,0.0 -111.917018,40.571988,0.0</coordinates></LineString>",,,
Cent,1357,,,,1357,6255,Zonal connector,1,0.28494,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.914301,40.565116,0.0 -111.919625,40.565877,0.0</coordinates></LineString>","<LineString><coordinates>-111.914302,40.565109,0.0 -111.919626,40.565871,0.0</coordinates></LineString>",,,
Cent,1359,,,,1359,6185,Zonal connector,1,0.35856,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.911826,40.577715,0.0 -111.905516,40.575747,0.0</coordinates></LineString>","<LineString><coordinates>-111.911824,40.577722,0.0 -111.905514,40.575754,0.0</coordinates></LineString>",,,
Cent,1360,,,,1360,10850,Zonal connector,1,0.16514,7,16.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.901830,40.584035,0.0 -111.904171,40.585630,0.0</coordinates></LineString>","<LineString><coordinates>-111.901834,40.584029,0.0 -111.904175,40.585624,0.0</coordinates></LineString>",,,
Cent,1360,,,,1360,11489,Zonal connector,1,0.23726,7,16.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.901840,40.584031,0.0 -111.902659,40.580648,0.0</coordinates></LineString>","<LineString><coordinates>-111.901834,40.584029,0.0 -111.902652,40.580647,0.0</coordinates></LineString>",,,
Cent,1361,,,,1361,5728,Zonal connector,1,0.17051,7,16.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.902497,40.575676,0.0 -111.900799,40.573570,0.0</coordinates></LineString>","<LineString><coordinates>-111.902492,40.575680,0.0 -111.900794,40.573575,0.0</coordinates></LineString>",,,
Cent,1397,,,,1397,11261,Zonal connector,1,0.61125,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.936582,40.553564,0.0 -111.934605,40.562296,0.0</coordinates></LineString>","<LineString><coordinates>-111.936589,40.553565,0.0 -111.934612,40.562298,0.0</coordinates></LineString>",,,
Cent,1404,,,,1404,11257,Zonal connector,1,0.13888,7,16.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.908160,40.571761,0.0 -111.908378,40.569754,0.0</coordinates></LineString>","<LineString><coordinates>-111.908153,40.571760,0.0 -111.908371,40.569754,0.0</coordinates></LineString>",,,
300 West,3689,,,,3689,11507,Zonal connector,1,0.09398,2,25.0000,300.7000,10,120.0,12.0,"","","<LineString><coordinates>-111.900749,40.562528,0.0 -111.902528,40.562400,0.0</coordinates></LineString>","<LineString><coordinates>-111.900748,40.562521,0.0 -111.902527,40.562393,0.0</coordinates></LineString>",,,
500 West,4156,,,,4156,10849,Major arterial,1,0.09460,1,24.0000,633.1000,4,120.0,12.0,"","","<LineString><coordinates>-111.900949,40.585619,0.0 -111.900679,40.584263,0.0</coordinates></LineString>","<LineString><coordinates>-111.900942,40.585620,0.0 -111.900672,40.584264,0.0</coordinates></LineString>",,,
500 West,4156,,,,4156,10850,Major arterial,1,0.17003,1,24.0000,633.1000,4,120.0,12.0,"","","<LineString><coordinates>-111.900942,40.585627,0.0 -111.904175,40.585631,0.0</coordinates></LineString>","<LineString><coordinates>-111.900942,40.585620,0.0 -111.904175,40.585624,0.0</coordinates></LineString>",,,
700 West,4804,,,,4804,5106,Major arterial,1,0.26036,1,29.0000,666.4000,4,120.0,12.0,"","","<LineString><coordinates>-111.910314,40.602331,0.0 -111.910275,40.598556,0.0</coordinates></LineString>","<LineString><coordinates>-111.910307,40.602331,0.0 -111.910268,40.598557,0.0</coordinates></LineString>",,,
700 West,4804,,,,4804,5109,Major arterial,1,0.24886,1,29.0000,666.4000,4,120.0,12.0,"","","<LineString><coordinates>-111.910301,40.602331,0.0 -111.910308,40.605939,0.0</coordinates></LineString>","<LineString><coordinates>-111.910307,40.602331,0.0 -111.910315,40.605939,0.0</coordinates></LineString>",,,
700 West,4899,,,,4899,5030,Zonal connector,1,0.28262,2,30.0000,316.5000,10,120.0,12.0,"","","<LineString><coordinates>-111.910209,40.625016,0.0 -111.910242,40.620919,0.0</coordinates></LineString>","<LineString><coordinates>-111.910202,40.625016,0.0 -111.910235,40.620919,0.0</coordinates></LineString>",,,
Cent,4952,,,,4952,1289,Zonal connector,1,0.24269,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.929251,40.616681,0.0 -111.933868,40.616714,0.0</coordinates></LineString>","<LineString><coordinates>-111.929251,40.616674,0.0 -111.933868,40.616707,0.0</coordinates></LineString>",,,
Cent,4952,,,,4952,1290,Zonal connector,1,0.25162,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.929250,40.616667,0.0 -111.924502,40.617127,0.0</coordinates></LineString>","<LineString><coordinates>-111.929251,40.616674,0.0 -111.924502,40.617134,0.0</coordinates></LineString>",,,
1300 West,4952,,,,4952,5022,Major arterial,1,0.50073,1,32.0000,666.4000,4,120.0,12.0,"","","<LineString><coordinates>-111.929258,40.616674,0.0 -111.929170,40.609415,0.0</coordinates></LineString>","<LineString><coordinates>-111.929251,40.616674,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",,,
1300 West,4952,,,,4952,5440,Major arterial,1,0.51342,1,32.0000,666.4000,4,120.0,12.0,"","","<LineString><coordinates>-111.929244,40.616674,0.0 -111.929182,40.624117,0.0</coordinates></LineString>","<LineString><coordinates>-111.929251,40.616674,0.0 -111.929189,40.624117,0.0</coordinates></LineString>",,,
Cent,4958,,,,4958,1299,Zonal connector,1,0.19875,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.910237,40.618524,0.0 -111.908059,40.616169,0.0</coordinates></LineString>","<LineString><coordinates>-111.910232,40.618529,0.0 -111.908054,40.616174,0.0</coordinates></LineString>",,,
700 West,4958,,,,4958,5010,Major arterial,1,0.11872,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.910239,40.618529,0.0 -111.910274,40.616808,0.0</coordinates></LineString>","<LineString><coordinates>-111.910232,40.618529,0.0 -111.910268,40.616808,0.0</coordinates></LineString>",,,
700 West,4958,,,,4958,5030,Major arterial,1,0.16481,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.910225,40.618529,0.0 -111.910228,40.620919,0.0</coordinates></LineString>","<LineString><coordinates>-111.910232,40.618529,0.0 -111.910235,40.620919,0.0</coordinates></LineString>",,,
Center St,5009,,,,5009,5027,Major arterial,1,0.15079,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.913172,40.610463,0.0 -111.910314,40.610648,0.0</coordinates></LineString>","<LineString><coordinates>-111.913172,40.610470,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",,,
Holden St,5009,,,,5009,5240,Major arterial,1,0.29691,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.913166,40.610468,0.0 -111.911922,40.614667,0.0</coordinates></LineString>","<LineString><coordinates>-111.913172,40.610470,0.0 -111.911929,40.614669,0.0</coordinates></LineString>",,,
7800 Sout,5009,,,,5009,5863,Major arterial,1,0.19037,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.913173,40.610477,0.0 -111.916784,40.610272,0.0</coordinates></LineString>","<LineString><coordinates>-111.913172,40.610470,0.0 -111.916784,40.610265,0.0</coordinates></LineString>",,,
700 West,5010,,,,5010,4958,Major arterial,1,0.11872,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.910261,40.616808,0.0 -111.910225,40.618529,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.616808,0.0 -111.910232,40.618529,0.0</coordinates></LineString>",,,
700 West,5010,,,,5010,5027,Major arterial,1,0.42445,1,35.0000,857.3000,4,120.0,12.0,"","","<LineString><coordinates>-111.910274,40.616808,0.0 -111.910321,40.610655,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.616808,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",,,
Holden St,5010,,,,5010,5240,Major arterial,1,0.17146,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.910273,40.616812,0.0 -111.911934,40.614673,0.0</coordinates></LineString>","<LineString><coordinates>-111.910268,40.616808,0.0 -111.911929,40.614669,0.0</coordinates></LineString>",,,
Redwood R,5017,,,,5017,5018,Major arterial,1,0.49801,3,43.0000,284.8000,4,120.0,12.0,"","","<LineString><coordinates>-111.938744,40.609518,0.0 -111.938848,40.616737,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.938855,40.616737,0.0</coordinates></LineString>",,,
7800 Sout,5017,,,,5017,11123,Major arterial,1,0.26222,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.938751,40.609524,0.0 -111.943739,40.609527,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.943739,40.609520,0.0</coordinates></LineString>",,,
7800 Sout,5017,,,,5017,11124,Major arterial,1,0.36441,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.938751,40.609511,0.0 -111.931819,40.609519,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.931819,40.609526,0.0</coordinates></LineString>",,,
Redwood R,5017,,,,5017,11146,Major arterial,1,0.24971,3,43.0000,284.8000,4,120.0,12.0,"","","<LineString><coordinates>-111.938758,40.609518,0.0 -111.938865,40.605898,0.0</coordinates></LineString>","<LineString><coordinates>-111.938751,40.609517,0.0 -111.938858,40.605898,0.0</coordinates></LineString>",,,
Cent,5018,,,,5018,1285,Zonal connector,1,0.23840,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.938855,40.616744,0.0 -111.943375,40.616461,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.943375,40.616454,0.0</coordinates></LineString>",,,
Cent,5018,,,,5018,1289,Zonal connector,1,0.26213,7,21.0000,1428.6000,10,120.0,12.0,"","","<LineString><coordinates>-111.938855,40.616730,0.0 -111.933868,40.616700,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.933868,40.616707,0.0</coordinates></LineString>",,,
Redwood R,5018,,,,5018,5017,Major arterial,1,0.49801,3,43.0000,284.8000,4,120.0,12.0,"","","<LineString><coordinates>-111.938862,40.616737,0.0 -111.938758,40.609517,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.938751,40.609517,0.0</coordinates></LineString>",,,
Redwood R,5018,,,,5018,5436,Major arterial,1,0.50687,3,43.0000,284.8000,4,120.0,12.0,"","","<LineString><coordinates>-111.938848,40.616737,0.0 -111.938735,40.624084,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.938742,40.624085,0.0</coordinates></LineString>",,,
1300 West,5022,,,,5022,4952,Major arterial,1,0.50073,1,32.0000,666.4000,4,120.0,12.0,"","","<LineString><coordinates>-111.929156,40.609415,0.0 -111.929244,40.616674,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.929251,40.616674,0.0</coordinates></LineString>",,,
7800 Sout,5022,,,,5022,5524,Major arterial,1,0.19884,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.929164,40.609408,0.0 -111.925490,40.608725,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.925488,40.608731,0.0</coordinates></LineString>",,,
7800 Sout,5022,,,,5022,11124,Major arterial,1,0.13984,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.929163,40.609422,0.0 -111.931819,40.609533,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.931819,40.609526,0.0</coordinates></LineString>",,,
1300 West,5022,,,,5022,11147,Major arterial,1,0.11896,1,32.0000,666.4000,4,120.0,12.0,"","","<LineString><coordinates>-111.929170,40.609415,0.0 -111.929242,40.607691,0.0</coordinates></LineString>","<LineString><coordinates>-111.929163,40.609415,0.0 -111.929235,40.607691,0.0</coordinates></LineString>",,,
Center St,5027,,,,5027,5009,Major arterial,1,0.15079,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.910315,40.610662,0.0 -111.913173,40.610477,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.913172,40.610470,0.0</coordinates></LineString>",,,
700 West,5027,,,,5027,5010,Major arterial,1,0.42445,1,35.0000,857.3000,4,120.0,12.0,"","","<LineString><coordinates>-111.910307,40.610655,0.0 -111.910261,40.616808,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.910268,40.616808,0.0</coordinates></LineString>",,,
Center St,5027,,,,5027,11129,Major arterial,1,0.14175,2,36.0000,407.2000,4,120.0,12.0,"","","<LineString><coordinates>-111.910313,40.610648,0.0 -111.907638,40.610904,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.907639,40.610911,0.0</coordinates></LineString>",,,
700 West,5027,,,,5027,11150,Major arterial,1,0.23781,1,29.0000,666.4000,4,120.0,12.0,"","","<LineString><coordinates>-111.910321,40.610655,0.0 -111.910339,40.607207,0.0</coordinates></LineString>","<LineString><coordinates>-111.910314,40.610655,0.0 -111.910332,40.607207,0.0</coordinates></LineString>",,,
700 West,5030,,,,5030,4899,Major arterial,1,0.28262,2,30.0000,316.5000,4,120.0,12.0,"","","<LineString><coordinates>-111.910228,40.620918,0.0 -111.910195,40.625016,0.0</coordinates></LineString>","<LineString><coordinates>-111.910235,40.620919,0.0 -111.910202,40.625016,0.0</coordinates></LineString>",,,
