agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
87,87,1,4,1,4,0.66,6.10,5.44,1,1,10.00,1,0,4.00,
88,88,1,4,1,4,0.67,6.10,5.43,1,1,10.00,1,15,4.00,
89,89,1,4,1,4,0.67,6.10,5.43,1,1,10.00,1,10,4.00,
90,90,1,4,1,4,0.68,6.10,5.42,1,1,10.00,1,15,4.00,
91,91,1,4,1,4,0.69,6.10,5.41,1,1,10.00,1,15,4.00,
92,92,1,4,1,4,0.70,6.10,5.40,1,1,10.00,1,15,4.00,
93,93,1,4,1,4,0.70,6.10,5.40,1,1,10.00,1,15,4.00,
94,94,1,4,1,4,0.71,6.10,5.39,1,1,10.00,1,5,4.00,
95,95,1,4,1,4,0.72,6.10,5.38,1,1,10.00,1,0,4.00,
96,96,1,4,1,4,0.73,6.20,5.47,1,1,10.00,1,5,4.00,
97,97,1,4,1,4,0.73,6.20,5.47,1,1,10.00,1,5,4.00,
98,98,1,4,1,4,0.74,6.20,5.46,1,1,10.00,1,10,4.00,
99,99,1,4,1,4,0.75,6.20,5.45,1,1,10.00,1,5,4.00,
100,100,1,4,1,4,0.76,6.20,5.44,1,1,10.00,1,5,4.00,
101,101,1,4,1,4,0.76,6.20,5.44,1,1,10.00,1,15,4.00,
102,102,1,4,1,4,0.77,6.20,5.43,1,1,10.00,1,10,4.00,
103,103,1,4,1,4,0.78,6.20,5.42,1,1,10.00,1,5,4.00,
104,104,1,4,1,4,0.79,6.20,5.41,1,1,10.00,1,10,4.00,
105,105,1,4,1,4,0.79,6.20,5.41,1,1,10.00,1,5,4.00,
106,106,1,4,1,4,0.80,6.20,5.40,1,1,10.00,1,10,4.00,
107,107,1,4,1,4,0.81,6.20,5.39,1,1,10.00,1,0,4.00,
108,108,1,4,1,4,0.82,6.30,5.48,1,1,10.00,1,5,4.00,
109,109,1,4,1,4,0.82,6.30,5.48,1,1,10.00,1,15,4.00,
110,110,1,4,1,4,0.83,6.30,5.47,1,1,10.00,1,10,4.00,
111,111,1,4,1,4,0.84,6.30,5.46,1,1,10.00,1,5,4.00,
112,112,1,4,1,4,0.85,6.30,5.45,1,1,10.00,1,0,4.00,
113,113,1,4,1,4,0.85,6.30,5.45,1,1,10.00,1,15,4.00,
114,114,1,4,1,4,0.86,6.30,5.44,1,1,10.00,1,5,4.00,
115,115,1,4,1,4,0.87,6.30,5.43,1,1,10.00,1,15,4.00,
116,116,1,4,1,4,0.88,6.30,5.42,1,1,10.00,1,5,4.00,
117,117,1,4,1,4,0.88,6.30,5.42,1,1,10.00,1,10,4.00,
118,118,1,4,1,4,0.89,6.30,5.41,1,1,10.00,1,5,4.00,
119,119,1,4,1,4,0.90,6.30,5.40,1,1,10.00,1,0,4.00,
120,120,1,4,1,4,0.91,6.40,5.49,1,1,10.00,1,0,4.00,
121,121,1,4,1,4,0.91,6.40,5.49,1,1,10.00,1,15,4.00,
122,122,1,4,1,4,0.92,6.40,5.48,1,1,10.00,1,5,4.00,
123,123,1,4,1,4,0.93,6.40,5.47,1,1,10.00,1,10,4.00,
124,124,1,4,1,4,0.94,6.40,5.46,1,1,10.00,1,5,4.00,
125,125,1,4,1,4,0.94,6.40,5.46,1,1,10.00,1,15,4.00,
126,126,1,4,1,4,0.95,6.40,5.45,1,1,10.00,1,0,4.00,
127,127,1,4,1,4,0.96,6.40,5.44,1,1,10.00,1,15,4.00,
128,128,1,4,1,4,0.97,6.40,5.43,1,1,10.00,1,15,4.00,
129,129,1,4,1,4,0.97,6.40,5.43,1,1,10.00,1,10,4.00,
130,130,1,4,1,4,0.98,6.40,5.42,1,1,10.00,1,5,4.00,
131,131,1,4,1,4,0.99,6.40,5.41,1,1,10.00,1,15,4.00,
132,132,1,4,1,4,1.00,6.50,5.50,1,1,10.00,1,5,4.00,
133,133,1,4,1,4,1.00,6.50,5.50,1,1,10.00,1,10,4.00,
134,134,1,4,1,4,1.01,6.50,5.49,1,1,10.00,1,10,4.00,
135,135,1,4,1,4,1.02,6.50,5.48,1,1,10.00,1,15,4.00,
136,136,1,4,1,4,1.03,6.50,5.47,1,1,10.00,1,0,4.00,
137,137,1,4,1,4,1.03,6.50,5.47,1,1,10.00,1,10,4.00,
138,138,1,4,1,4,1.04,6.50,5.46,1,1,10.00,1,10,4.00,
139,139,1,4,1,4,1.05,6.50,5.45,1,1,10.00,1,5,4.00,
140,140,1,4,1,4,1.06,6.50,5.44,1,1,10.00,1,0,4.00,
141,141,1,4,1,4,1.06,6.50,5.44,1,1,10.00,1,10,4.00,
142,142,1,4,1,4,1.07,6.50,5.43,1,1,10.00,1,15,4.00,
143,143,1,4,1,4,1.08,6.50,5.42,1,1,10.00,1,0,4.00,
144,144,1,4,1,4,1.09,6.60,5.51,1,1,10.00,1,10,4.00,
145,145,1,4,1,4,1.09,6.60,5.51,1,1,10.00,1,15,4.00,
146,146,1,4,1,4,1.10,6.60,5.50,1,1,10.00,1,0,4.00,
147,147,1,4,1,4,1.11,6.60,5.49,1,1,10.00,1,10,4.00,
148,148,1,4,1,4,1.12,6.60,5.48,1,1,10.00,1,10,4.00,
149,149,1,4,1,4,1.12,6.60,5.48,1,1,10.00,1,0,4.00,
150,150,1,4,1,4,1.13,6.60,5.47,1,1,10.00,1,0,4.00,
151,151,1,4,1,4,1.14,6.60,5.46,1,1,10.00,1,0,4.00,
152,152,1,4,1,4,1.15,6.60,5.45,1,1,10.00,1,5,4.00,
153,153,1,4,1,4,1.15,6.60,5.45,1,1,10.00,1,5,4.00,
154,154,1,4,1,4,1.16,6.60,5.44,1,1,10.00,1,15,4.00,
155,155,1,4,1,4,1.17,6.60,5.43,1,1,10.00,1,0,4.00,
156,156,1,4,1,4,1.18,6.70,5.52,1,1,10.00,1,0,4.00,
157,157,1,4,1,4,1.18,6.70,5.52,1,1,10.00,1,15,4.00,
158,158,1,4,1,4,1.19,6.70,5.51,1,1,10.00,1,0,4.00,
159,159,1,4,1,4,1.20,6.70,5.50,1,1,10.00,1,0,4.00,
160,160,1,4,1,4,1.21,6.70,5.49,1,1,10.00,1,10,4.00,
161,161,1,4,1,4,1.21,6.70,5.49,1,1,10.00,1,0,4.00,
162,162,1,4,1,4,1.22,6.70,5.48,1,1,10.00,1,10,4.00,
163,163,1,4,1,4,1.23,6.70,5.47,1,1,10.00,1,0,4.00,
164,164,1,4,1,4,1.24,6.70,5.46,1,1,10.00,1,0,4.00,
165,165,1,4,1,4,1.24,6.70,5.46,1,1,10.00,1,15,4.00,
166,166,1,4,1,4,1.25,6.70,5.45,1,1,10.00,1,5,4.00,
167,167,1,4,1,4,1.26,6.70,5.44,1,1,10.00,1,15,4.00,
168,168,1,4,1,4,1.27,6.80,5.53,1,1,10.00,1,15,4.00,
169,169,1,4,1,4,1.27,6.80,5.53,1,1,10.00,1,5,4.00,
170,170,1,4,1,4,1.28,6.80,5.52,1,1,10.00,1,15,4.00,
171,171,1,4,1,4,1.29,6.80,5.51,1,1,10.00,1,10,4.00,
172,172,1,4,1,4,1.30,6.80,5.50,1,1,10.00,1,0,4.00,
173,173,1,4,1,4,1.30,6.80,5.50,1,1,10.00,1,0,4.00,
174,174,1,4,1,4,1.31,6.80,5.49,1,1,10.00,1,0,4.00,
175,175,1,4,1,4,1.32,6.80,5.48,1,1,10.00,1,10,4.00,
176,176,1,4,1,4,1.33,6.80,5.47,1,1,10.00,1,10,4.00,
177,177,1,4,1,4,1.33,6.80,5.47,1,1,10.00,1,0,4.00,
178,178,1,4,1,4,1.34,6.80,5.46,1,1,10.00,1,15,4.00,
179,179,1,4,1,4,1.35,6.80,5.45,1,1,10.00,1,10,4.00,
180,180,1,4,1,4,1.36,6.90,5.54,1,1,10.00,1,5,4.00,
181,181,1,4,1,4,1.36,6.90,5.54,1,1,10.00,1,15,4.00,
182,182,1,4,1,4,1.37,6.90,5.53,1,1,10.00,1,15,4.00,
183,183,1,4,1,4,1.38,6.90,5.52,1,1,10.00,1,10,4.00,
184,184,1,4,1,4,1.39,6.90,5.51,1,1,10.00,1,15,4.00,
185,185,1,4,1,4,1.39,6.90,5.51,1,1,10.00,1,0,4.00,
186,186,1,4,1,4,1.40,6.90,5.50,1,1,10.00,1,0,4.00,
187,187,1,4,1,4,1.41,6.90,5.49,1,1,10.00,1,0,4.00,
188,188,1,4,1,4,1.42,6.90,5.48,1,1,10.00,1,0,4.00,
189,189,1,4,1,4,1.42,6.90,5.48,1,1,10.00,1,5,4.00,
190,190,1,4,1,4,1.43,6.90,5.47,1,1,10.00,1,10,4.00,
191,191,1,4,1,4,1.44,6.90,5.46,1,1,10.00,1,15,4.00,
192,192,1,4,1,4,1.45,7.00,5.55,1,1,10.00,1,10,4.00,
193,193,1,4,1,4,1.45,7.00,5.55,1,1,10.00,1,5,4.00,
194,194,1,4,1,4,1.46,7.00,5.54,1,1,10.00,1,5,4.00,
195,195,1,4,1,4,1.47,7.00,5.53,1,1,10.00,1,5,4.00,
196,196,1,4,1,4,1.48,7.00,5.52,1,1,10.00,1,0,4.00,
197,197,1,4,1,4,1.48,7.00,5.52,1,1,10.00,1,0,4.00,
198,198,1,4,1,4,1.49,7.00,5.51,1,1,10.00,1,15,4.00,
199,199,1,4,1,4,1.50,7.00,5.50,1,1,10.00,1,5,4.00,
200,200,1,4,1,4,1.51,7.00,5.49,1,1,10.00,1,5,4.00,
201,201,1,4,1,4,1.51,7.00,5.49,1,1,10.00,1,10,4.00,
202,202,1,4,1,4,1.52,7.00,5.48,1,1,10.00,1,10,4.00,
203,203,1,4,1,4,1.53,7.00,5.47,1,1,10.00,1,15,4.00,
204,204,1,4,1,4,1.54,7.10,5.56,1,1,10.00,1,15,4.00,
205,205,1,4,1,4,1.54,7.10,5.56,1,1,10.00,1,5,4.00,
206,206,1,4,1,4,1.55,7.10,5.55,1,1,10.00,1,15,4.00,
207,207,1,4,1,4,1.56,7.10,5.54,1,1,10.00,1,5,4.00,
208,208,1,4,1,4,1.57,7.10,5.53,1,1,10.00,1,5,4.00,
209,209,1,4,1,4,1.57,7.10,5.53,1,1,10.00,1,0,4.00,
210,210,1,4,1,4,1.58,7.10,5.52,1,1,10.00,1,0,4.00,
211,211,1,4,1,4,1.59,7.10,5.51,1,1,10.00,1,10,4.00,
212,212,1,4,1,4,1.60,7.10,5.50,1,1,10.00,1,0,4.00,
213,213,1,4,1,4,1.60,7.10,5.50,1,1,10.00,1,5,4.00,
214,214,1,4,1,4,1.61,7.10,5.49,1,1,10.00,1,0,4.00,
215,215,1,4,1,4,1.62,7.10,5.48,1,1,10.00,1,10,4.00,
216,216,1,4,1,4,1.63,7.20,5.57,1,1,10.00,1,5,4.00,
217,217,1,4,1,4,1.63,7.20,5.57,1,1,10.00,1,0,4.00,
218,218,1,4,1,4,1.64,7.20,5.56,1,1,10.00,1,0,4.00,
219,219,1,4,1,4,1.65,7.20,5.55,1,1,10.00,1,15,4.00,
220,220,1,4,1,4,1.66,7.20,5.54,1,1,10.00,1,0,4.00,
221,221,1,4,1,4,1.66,7.20,5.54,1,1,10.00,1,5,4.00,
222,222,1,4,1,4,1.67,7.20,5.53,1,1,10.00,1,15,4.00,
223,223,1,4,1,4,1.68,7.20,5.52,1,1,10.00,1,0,4.00,
224,224,1,4,1,4,1.69,7.20,5.51,1,1,10.00,1,0,4.00,
225,225,1,4,1,4,1.69,7.20,5.51,1,1,10.00,1,10,4.00,
226,226,1,4,1,4,1.70,7.20,5.50,1,1,10.00,1,5,4.00,
227,227,1,4,1,4,1.71,7.20,5.49,1,1,10.00,1,10,4.00,
228,228,1,4,1,4,1.72,7.30,5.58,1,1,10.00,1,15,4.00,
229,229,1,4,1,4,1.72,7.30,5.58,1,1,10.00,1,0,4.00,
230,230,1,4,1,4,1.73,7.30,5.57,1,1,10.00,1,0,4.00,
231,231,1,4,1,4,1.74,7.30,5.56,1,1,10.00,1,0,4.00,
232,232,1,4,1,4,1.75,7.30,5.55,1,1,10.00,1,5,4.00,
233,233,1,4,1,4,1.75,7.30,5.55,1,1,10.00,1,10,4.00,
234,234,1,4,1,4,1.76,7.30,5.54,1,1,10.00,1,15,4.00,
235,235,1,4,1,4,1.77,7.30,5.53,1,1,10.00,1,10,4.00,
236,236,1,4,1,4,1.78,7.30,5.52,1,1,10.00,1,5,4.00,
237,237,1,4,1,4,1.78,7.30,5.52,1,1,10.00,1,0,4.00,
238,238,1,4,1,4,1.79,7.30,5.51,1,1,10.00,1,0,4.00,
239,239,1,4,1,4,1.80,7.30,5.50,1,1,10.00,1,5,4.00,
240,240,1,4,1,4,1.81,7.40,5.59,1,1,10.00,1,5,4.00,
241,241,1,4,1,4,1.81,7.40,5.59,1,1,10.00,1,5,4.00,
242,242,1,4,1,4,1.82,7.40,5.58,1,1,10.00,1,10,4.00,
243,243,1,4,1,4,1.83,7.40,5.57,1,1,10.00,1,15,4.00,
244,244,1,4,1,4,1.84,7.40,5.56,1,1,10.00,1,10,4.00,
245,245,1,4,1,4,1.84,7.40,5.56,1,1,10.00,1,0,4.00,
246,246,1,4,1,4,1.85,7.40,5.55,1,1,10.00,1,0,4.00,
247,247,1,4,1,4,1.86,7.40,5.54,1,1,10.00,1,15,4.00,
248,248,1,4,1,4,1.87,7.40,5.53,1,1,10.00,1,0,4.00,
249,249,1,4,1,4,1.87,7.40,5.53,1,1,10.00,1,10,4.00,
250,250,1,4,1,4,1.88,7.40,5.52,1,1,10.00,1,5,4.00,
251,251,1,4,1,4,1.89,7.40,5.51,1,1,10.00,1,15,4.00,
252,252,1,4,1,4,1.90,7.50,5.60,1,1,10.00,1,10,4.00,
253,253,1,4,1,4,1.90,7.50,5.60,1,1,10.00,1,10,4.00,
254,254,1,4,1,4,1.91,7.50,5.59,1,1,10.00,1,15,4.00,
255,255,1,4,1,4,1.92,7.50,5.58,1,1,10.00,1,15,4.00,
256,256,1,4,1,4,1.93,7.50,5.57,1,1,10.00,1,15,4.00,
257,257,1,4,1,4,1.93,7.50,5.57,1,1,10.00,1,15,4.00,
258,258,1,4,1,4,1.94,7.50,5.56,1,1,10.00,1,10,4.00,
259,259,1,4,1,4,1.95,7.50,5.55,1,1,10.00,1,0,4.00,
260,260,1,4,1,4,1.96,7.50,5.54,1,1,10.00,1,5,4.00,
261,261,1,4,1,4,1.96,7.50,5.54,1,1,10.00,1,10,4.00,
262,262,1,4,1,4,1.97,7.50,5.53,1,1,10.00,1,15,4.00,
263,263,1,4,1,4,1.98,7.50,5.52,1,1,10.00,1,5,4.00,
264,264,1,4,1,4,1.99,7.60,5.61,1,1,10.00,1,0,4.00,
265,265,1,4,1,4,1.99,7.60,5.61,1,1,10.00,1,10,4.00,
266,266,1,4,1,4,2.00,7.60,5.60,1,1,10.00,1,5,4.00,
267,267,1,4,1,4,2.01,7.60,5.59,1,1,10.00,1,15,4.00,
268,268,1,4,1,4,2.02,7.60,5.58,1,1,10.00,1,5,4.00,
269,269,1,4,1,4,2.02,7.60,5.58,1,1,10.00,1,5,4.00,
270,270,1,4,1,4,2.03,7.60,5.57,1,1,10.00,1,10,4.00,
271,271,1,4,1,4,2.04,7.60,5.56,1,1,10.00,1,15,4.00,
272,272,1,4,1,4,2.05,7.60,5.55,1,1,10.00,1,15,4.00,
273,273,1,4,1,4,2.05,7.60,5.55,1,1,10.00,1,5,4.00,
274,274,1,4,1,4,2.06,7.60,5.54,1,1,10.00,1,15,4.00,
275,275,1,4,1,4,2.07,7.60,5.53,1,1,10.00,1,5,4.00,
276,276,1,4,1,4,2.08,7.70,5.62,1,1,10.00,1,5,4.00,
277,277,1,4,1,4,2.08,7.70,5.62,1,1,10.00,1,5,4.00,
278,278,1,4,1,4,2.09,7.70,5.61,1,1,10.00,1,10,4.00,
279,279,1,4,1,4,2.10,7.70,5.60,1,1,10.00,1,0,4.00,
280,280,1,4,1,4,2.11,7.70,5.59,1,1,10.00,1,5,4.00,
281,281,1,4,1,4,2.11,7.70,5.59,1,1,10.00,1,0,4.00,
282,282,1,4,1,4,2.12,7.70,5.58,1,1,10.00,1,5,4.00,
283,283,1,4,1,4,2.13,7.70,5.57,1,1,10.00,1,10,4.00,
284,284,1,4,1,4,2.14,7.70,5.56,1,1,10.00,1,0,4.00,
285,285,1,4,1,4,2.14,7.70,5.56,1,1,10.00,1,15,4.00,
286,286,1,4,1,4,2.15,7.70,5.55,1,1,10.00,1,15,4.00,
287,287,1,4,1,4,2.16,7.70,5.54,1,1,10.00,1,15,4.00,
288,288,1,4,1,4,2.17,7.80,5.63,1,1,10.00,1,0,4.00,
289,289,1,4,1,4,2.17,7.80,5.63,1,1,10.00,1,10,4.00,
290,290,1,4,1,4,2.18,7.80,5.62,1,1,10.00,1,0,4.00,
291,291,1,4,1,4,2.19,7.80,5.61,1,1,10.00,1,10,4.00,
292,292,1,4,1,4,2.20,7.80,5.60,1,1,10.00,1,0,4.00,
293,293,1,4,1,4,2.20,7.80,5.60,1,1,10.00,1,0,4.00,
294,294,1,4,1,4,2.21,7.80,5.59,1,1,10.00,1,15,4.00,
295,295,1,4,1,4,2.22,7.80,5.58,1,1,10.00,1,0,4.00,
296,296,1,4,1,4,2.23,7.80,5.57,1,1,10.00,1,10,4.00,
297,297,1,4,1,4,2.23,7.80,5.57,1,1,10.00,1,0,4.00,
298,298,1,4,1,4,2.24,7.80,5.56,1,1,10.00,1,15,4.00,
299,299,1,4,1,4,2.25,7.80,5.55,1,1,10.00,1,5,4.00,
300,300,1,4,1,4,2.26,7.90,5.64,1,1,10.00,1,0,4.00,
301,301,1,4,1,4,2.26,7.90,5.64,1,1,10.00,1,15,4.00,
302,302,1,4,1,4,2.27,7.90,5.63,1,1,10.00,1,0,4.00,
303,303,1,4,1,4,2.28,7.90,5.62,1,1,10.00,1,10,4.00,
304,304,1,4,1,4,2.29,7.90,5.61,1,1,10.00,1,5,4.00,
305,305,1,4,1,4,2.29,7.90,5.61,1,1,10.00,1,0,4.00,
306,306,1,4,1,4,2.30,7.90,5.60,1,1,10.00,1,15,4.00,
307,307,1,4,1,4,2.31,7.90,5.59,1,1,10.00,1,10,4.00,
308,308,1,4,1,4,2.32,7.90,5.58,1,1,10.00,1,10,4.00,
309,309,1,4,1,4,2.32,7.90,5.58,1,1,10.00,1,15,4.00,
310,310,1,4,1,4,2.33,7.90,5.57,1,1,10.00,1,10,4.00,
311,311,1,4,1,4,2.34,7.90,5.56,1,1,10.00,1,10,4.00,
312,312,1,4,1,4,2.35,8.00,5.65,1,1,10.00,1,5,4.00,
313,313,1,4,1,4,2.35,8.00,5.65,1,1,10.00,1,5,4.00,
314,314,1,4,1,4,2.36,8.00,5.64,1,1,10.00,1,5,4.00,
315,315,1,4,1,4,2.37,8.00,5.63,1,1,10.00,1,5,4.00,
316,316,1,4,1,4,2.38,8.00,5.62,1,1,10.00,1,15,4.00,
317,317,1,4,1,4,2.38,8.00,5.62,1,1,10.00,1,15,4.00,
318,318,1,4,1,4,2.39,8.00,5.61,1,1,10.00,1,5,4.00,
319,319,1,4,1,4,2.40,8.00,5.60,1,1,10.00,1,15,4.00,
320,320,1,4,1,4,2.41,8.00,5.59,1,1,10.00,1,0,4.00,
321,321,1,4,1,4,2.41,8.00,5.59,1,1,10.00,1,0,4.00,
322,322,1,4,1,4,2.42,8.00,5.58,1,1,10.00,1,0,4.00,
323,323,1,4,1,4,2.43,8.00,5.57,1,1,10.00,1,5,4.00,
324,324,1,4,1,4,2.44,8.10,5.66,1,1,10.00,1,5,4.00,
325,325,1,4,1,4,2.44,8.10,5.66,1,1,10.00,1,10,4.00,
326,326,1,4,1,4,2.45,8.10,5.65,1,1,10.00,1,0,4.00,
327,327,1,4,1,4,2.46,8.10,5.64,1,1,10.00,1,10,4.00,
328,328,1,4,1,4,2.47,8.10,5.63,1,1,10.00,1,15,4.00,
329,329,1,4,1,4,2.47,8.10,5.63,1,1,10.00,1,15,4.00,
330,330,1,4,1,4,2.48,8.10,5.62,1,1,10.00,1,5,4.00,
331,331,1,4,1,4,2.49,8.10,5.61,1,1,10.00,1,5,4.00,
332,332,1,4,1,4,2.50,8.10,5.60,1,1,10.00,1,15,4.00,
333,333,1,4,1,4,2.50,8.10,5.60,1,1,10.00,1,5,4.00,
334,334,1,4,1,4,2.51,8.10,5.59,1,1,10.00,1,10,4.00,
335,335,1,4,1,4,2.52,8.10,5.58,1,1,10.00,1,0,4.00,
